SEASON	NAME	TEAM	FG3A_per100	3PT%	LASER
2019-20	Timothe Luwawu-Cabarrot	BKN	8.700380642	0.3875	0.148812702
2019-20	Dario Šarić	PHX	6.588032221	0.362445415	0.147481547
2019-20	Thaddeus Young	CHI	6.572354848	0.35426009	0.147252608
2019-20	Anthony Davis	LAL	4.784899034	0.330275229	0.146285304
2019-20	Terence Davis	TOR	9.295993777	0.393305439	0.145554376
2019-20	Russell Westbrook	HOU	4.656755575	0.258215962	0.140849982
2019-20	RJ Barrett	NYK	5.507408443	0.319796954	0.140404049
2019-20	Nikola Jokić	DEN	5.387703359	0.31372549	0.13871496
2019-20	Malik Monk	CHA	8.140495868	0.279187817	0.138370976
2019-20	De'Aaron Fox	SAC	5.133352452	0.290502793	0.135879085
2019-20	Julius Randle	NYK	5.338571759	0.277056277	0.135039211
2019-20	Jarrett Culver	MIN	6.688861985	0.298642534	0.133575954
2019-20	Marc Gasol	TOR	5.860953921	0.386206897	0.130338499
2019-20	Joel Embiid	PHI	5.373320837	0.331395349	0.128738513
2019-20	Wilson Chandler	BKN	7.756410256	0.305785124	0.127024436
2019-20	OG Anunoby	TOR	5.127620784	0.386666667	0.126580576
2019-20	Serge Ibaka	TOR	5.64362714	0.387640449	0.122879473
2019-20	Nicolo Melli	NOP	8.805309735	0.341708543	0.120717777
2019-20	Ricky Rubio	PHX	4.865114134	0.360189573	0.120450067
2019-20	Vince Carter	ATL	10.50988554	0.301980198	0.117432024
2019-20	Glenn Robinson III	PHI	5.224078494	0.390862944	0.115110436
2019-20	Derrick White	SAS	5.949086884	0.36744186	0.114435291
2019-20	Anfernee Simons	POR	7.276239536	0.331858407	0.112979445
2019-20	Mike Scott	PHI	8.479874951	0.368663594	0.111588266
2019-20	Rudy Gay	SAS	6.838953672	0.341013825	0.111544132
2019-20	Marco Belinelli	SAS	9.295039164	0.376404494	0.108559826
2019-20	Kevin Porter Jr.	CLE	6.539735099	0.335443038	0.105816187
2019-20	Allen Crabbe	MIN	8.246708247	0.302521008	0.099859005
2019-20	Mike Muscala	OKC	11.45833333	0.377622378	0.087675422
2019-20	Kevin Knox II	NYK	8.004827031	0.326633166	0.080869737
2019-20	George Hill	MIL	6.117308384	0.464705882	0.08078427
2019-20	Tomas Satoransky	CHI	5.050761421	0.32160804	0.078724921
2019-20	E'Twaun Moore	NOP	7.479601088	0.381818182	0.07467861
2019-20	Jabari Parker	SAC	5.914512922	0.268907563	0.073758503
2019-20	LaMarcus Aldridge	SAS	4.228445909	0.38961039	0.070076578
2019-20	Frank Kaminsky	PHX	6.839622642	0.336206897	0.067945099
2019-20	Patrick Patterson	LAC	10.15348288	0.389534884	0.066647863
2019-20	Tyler Johnson	BKN	7.503234153	0.327586207	0.066481138
2019-20	Luke Kornet	CHI	9.144792549	0.287037037	0.062223533
2019-20	Terrance Ferguson	OKC	6.547155105	0.291666667	0.061597955
2019-20	Draymond Green	GSW	4.927425516	0.279069767	0.061460639
2019-20	Solomon Hill	MIA	7.240204429	0.370588235	0.059119967
2019-20	Nickeil Alexander-Walker	NOP	10.36632892	0.345864662	0.051527862
2019-20	Larry Nance Jr.	CLE	5.189295039	0.352201258	0.051311629
2019-20	Bobby Portis	NYK	6.319702602	0.35828877	0.051186958
2019-20	Troy Daniels	DEN	11.60949868	0.348484848	0.046826301
2019-20	Luguentz Dort	OKC	5.941176471	0.297029703	0.036803323
2019-20	Derrick Rose	DET	4.97277677	0.291970803	0.032536937
2019-20	Michael Porter Jr.	DEN	7.700366684	0.421768707	0.029342263
2019-20	Juancho Hernangomez	MIN	7.080131723	0.341085271	0.025193543
2019-20	Ja Morant	MEM	3.985749276	0.335195531	0.023498579
2019-20	Jevon Carter	PHX	7.181773155	0.427586207	0.021091338
2019-20	Paul Millsap	DEN	4.916732752	0.435483871	0.020579974
2019-20	Meyers Leonard	MIA	6.077872745	0.4140625	0.019703515
2019-20	Jeff Teague	ATL	3.671164104	0.367521368	0.019119256
2019-20	Christian Wood	DET	5.085361424	0.385714286	0.019031496
2019-20	Lonnie Walker IV	SAS	4.732607667	0.4	0.019017419
2019-20	Tyus Jones	MEM	4.530507855	0.379032258	0.018965568
2019-20	Ish Smith	WAS	4.338896021	0.366863905	0.018868463
2019-20	Ryan Arcidiacono	CHI	6.941649899	0.391304348	0.01878409
2019-20	Omari Spellman	MIN	5.795574289	0.390909091	0.018656093
2019-20	Brad Wanamaker	BOS	3.531855956	0.362745098	0.018375194
2019-20	Mikal Bridges	PHX	4.404381561	0.362694301	0.018366088
2019-20	Trey Lyles	SAS	6.21257485	0.391566265	0.018356172
2019-20	Jalen Brunson	DAL	5.444392741	0.358974359	0.018228746
2019-20	Ersan Ilyasova	MIL	6.103074141	0.37037037	0.018210267
2019-20	Monté Morris	DEN	5.026300409	0.377906977	0.018197896
2019-20	Abdel Nader	OKC	6.975476839	0.375	0.017886876
2019-20	Gary Clark	ORL	9.00974026	0.351351351	0.017787291
2019-20	Dejounte Murray	SAS	3.121484814	0.369369369	0.017773966
2019-20	Delon Wright	DAL	3.743961353	0.35483871	0.017641317
2019-20	Cory Joseph	SAC	4.312002197	0.356687898	0.017564202
2019-20	Semi Ojeleye	BOS	6.010411737	0.377952756	0.017306394
2019-20	Troy Brown Jr.	WAS	4.619354839	0.340782123	0.016912999
2019-20	Matisse Thybulle	PHI	5.74880996	0.356687898	0.016845393
2019-20	Rajon Rondo	LAL	5.972288581	0.328	0.016737646
2019-20	Gorgui Dieng	MEM	6.476352791	0.355263158	0.016607728
2019-20	Marvin Williams	MIL	6.244761106	0.348993289	0.016595444
2019-20	Anthony Tolliver	MEM	7.688229056	0.337931034	0.016467895
2019-20	Darius Bazley	OKC	5.884808013	0.34751773	0.016443366
2019-20	Mo Bamba	ORL	5.840611354	0.345794393	0.016212677
2019-20	Pat Connaughton	MIL	5.997109827	0.331325301	0.016212547
2019-20	Frank Ntilikina	NYK	5.569105691	0.321167883	0.016185791
2019-20	Ky Bowman	GSW	4.969809568	0.308411215	0.016152565
2019-20	Torrey Craig	DEN	6.34774609	0.326086957	0.015929408
2019-20	Sterling Brown	MIL	7.920792079	0.323529412	0.015910966
2019-20	Alex Caruso	LAL	4.765687053	0.333333333	0.015895369
2019-20	Keita Bates-Diop	DEN	6.433479076	0.330097087	0.015862857
2019-20	James Ennis III	ORL	6.27552915	0.325443787	0.015559344
2019-20	Chris Boucher	TOR	6.742857143	0.322033898	0.015397629
2019-20	Frank Jackson	NOP	7.787114846	0.316546763	0.015287114
2019-20	Jerome Robinson	WAS	6.931144551	0.315789474	0.015139897
2019-20	Robin Lopez	MIL	4.943502825	0.333333333	0.014930251
2019-20	De'Anthony Melton	MEM	5.451713396	0.285714286	0.014492953
2019-20	Jimmy Butler III	MIA	2.951388889	0.243697479	0.014437742
2019-20	Justin Jackson	DAL	7.285067873	0.298136646	0.014292722
2019-20	Eric Paschall	GSW	3.66894198	0.286821705	0.014110241
2019-20	Markelle Fultz	ORL	3.228120516	0.266666667	0.013312311
2019-20	Treveon Graham	ATL	6.00901352	0.275	0.012870534
2019-20	Derrick Jones Jr.	MIA	4.513645906	0.271317829	0.01276058
2019-20	Josh Okogie	MIN	4.512159391	0.266233766	0.012463252
2019-20	Kris Dunn	CHI	4.190048634	0.258928571	0.012200558
2019-20	Dewayne Dedmon	ATL	6.650093226	0.205607477	0.009575713
2020-21	Joe Harris	BKN	9.717662508	0.475225225	0.455766564
2020-21	Zach LaVine	CHI	11.08271375	0.419287212	0.448242985
2020-21	Stephen Curry	GSW	16.8042328	0.421914358	0.447097818
2020-21	Bogdan Bogdanović	ATL	12.28782288	0.438438438	0.437183404
2020-21	Michael Porter Jr.	DEN	9.683995923	0.444736842	0.432299662
2020-21	Joe Ingles	UTA	10.34131431	0.450738916	0.428003146
2020-21	Paul George	LAC	11.22201241	0.411057692	0.426933882
2020-21	Kevin Durant	BKN	7.593411008	0.44973545	0.426581197
2020-21	Damian Lillard	POR	14.04068608	0.390625	0.425368712
2020-21	CJ McCollum	POR	12.60126013	0.402380952	0.42253545
2020-21	Jayson Tatum	BOS	10.1741137	0.38556701	0.421487817
2020-21	Duncan Robinson	MIA	13.32029552	0.407830343	0.417203066
2020-21	Jamal Murray	DEN	9.083044983	0.40952381	0.415909067
2020-21	Evan Fournier	BOS	10.59131737	0.413427562	0.415280054
2020-21	Marcus Morris Sr.	LAC	9.582389123	0.472972973	0.414971618
2020-21	Kyrie Irving	BKN	9.507042254	0.402116402	0.410005319
2020-21	Donovan Mitchell	UTA	12.47288503	0.386956522	0.409257444
2020-21	Mike Conley	UTA	10.5163728	0.410179641	0.407170142
2020-21	Kyle Lowry	TOR	9.778434269	0.395770393	0.404582608
2020-21	Malik Beasley	MIN	12.45634459	0.398753894	0.402624137
2020-21	Jaylen Brown	BOS	9.834492684	0.397560976	0.401392028
2020-21	D'Angelo Russell	MIN	11.96449247	0.387096774	0.401260783
2020-21	James Harden	BKN	10.00896325	0.36119403	0.399256722
2020-21	Terry Rozier	CHA	11.50817686	0.389473684	0.398293011
2020-21	Buddy Hield	SAC	14.00271897	0.39112344	0.397700032
2020-21	Tim Hardaway Jr.	DAL	12.96341763	0.392045455	0.397231482
2020-21	Wayne Ellington	DET	12.69614836	0.419475655	0.393627435
2020-21	Devonte' Graham	CHA	13.82113821	0.37394958	0.392732919
2020-21	Davis Bertans	WAS	13.0926889	0.394859813	0.392227051
2020-21	Norman Powell	POR	8.961654459	0.411057692	0.390545166
2020-21	Gary Trent Jr.	TOR	11.43390192	0.384615385	0.39006489
2020-21	Luka Dončić	DAL	11.67664671	0.351648352	0.386970326
2020-21	Kemba Walker	OKC	12.43395562	0.359773371	0.386866147
2020-21	Armoni Brooks	HOU	14.09335727	0.382165605	0.384067846
2020-21	Khris Middleton	MIL	7.468794762	0.41369863	0.384061787
2020-21	Malcolm Brogdon	IND	9.220907298	0.387700535	0.383883709
2020-21	Julius Randle	NYK	7.206372731	0.411311054	0.383517166
2020-21	Danny Green	PHI	10.56234719	0.405092593	0.38186066
2020-21	Brandon Ingram	NOP	8.604864617	0.381333333	0.380210169
2020-21	Seth Curry	PHI	8.130081301	0.45	0.380138437
2020-21	Fred VanVleet	TOR	12.12121212	0.365546218	0.379916887
2020-21	Reggie Bullock Jr.	NYK	10.01264223	0.409090909	0.375627626
2020-21	Shai Gilgeous-Alexander	OKC	6.904955321	0.417647059	0.375248325
2020-21	Lonzo Ball	NOP	12.35405919	0.378021978	0.373459604
2020-21	Ty Jerome	OKC	9.923213231	0.422619048	0.370124935
2020-21	Patty Mills	SAS	12.05156951	0.374418605	0.370095001
2020-21	Jordan Clarkson	UTA	15.62418215	0.34840871	0.369124397
2020-21	Jae Crowder	PHX	10.97845079	0.389920424	0.368421777
2020-21	Bryn Forbes	MIL	11.56324178	0.451612903	0.365078761
2020-21	Saddiq Bey	DET	11.51515152	0.38377193	0.364310951
2020-21	OG Anunoby	TOR	8.723262032	0.398467433	0.36327037
2020-21	Nikola Vučević	CHI	9.094658693	0.399092971	0.36162224
2020-21	Karl-Anthony Towns	MIN	8.779264214	0.387301587	0.361575282
2020-21	Bojan Bogdanovic	UTA	9.991311903	0.389130435	0.360366067
2020-21	LeBron James	LAL	8.712241653	0.354014599	0.359299213
2020-21	Alec Burks	NYK	9.566929134	0.41563786	0.357617678
2020-21	Justin Holiday	IND	9.671221178	0.381898455	0.355726344
2020-21	Tyrese Haliburton	SAC	7.9292794	0.408783784	0.353491424
2020-21	Lauri Markkanen	CHI	10.64748201	0.402027027	0.353216741
2020-21	Malik Monk	CHA	11.31270011	0.400943396	0.351855766
2020-21	Kawhi Leonard	LAC	7.049680822	0.397637795	0.3513475
2020-21	Danilo Gallinari	ATL	10.05542359	0.405511811	0.349913729
2020-21	Kristaps Porziņģis	DAL	9.454012459	0.375968992	0.348024646
2020-21	Kevin Love	CLE	11.91749427	0.365384615	0.347357574
2020-21	Kendrick Nunn	MIA	9.538002981	0.38125	0.346436187
2020-21	Bradley Beal	WAS	7.914279652	0.348525469	0.344290267
2020-21	Grayson Allen	MEM	10.21625652	0.390510949	0.343695396
2020-21	Tyler Herro	MIA	8.839285714	0.36026936	0.342935792
2020-21	Coby White	CHI	9.930008749	0.359030837	0.342261383
2020-21	Trae Young	ATL	8.870967742	0.340909091	0.341962277
2020-21	Carmelo Anthony	POR	9.304322932	0.409230769	0.340766506
2020-21	Landry Shamet	BKN	11.20457604	0.387387387	0.340539951
2020-21	Terrence Ross	ORL	9.368346345	0.337121212	0.339911993
2020-21	Darius Garland	CLE	7.214537564	0.394736842	0.339063224
2020-21	Anthony Edwards	MIN	10.48175771	0.328846154	0.337963297
2020-21	Victor Oladipo	MIA	10.32201147	0.333333333	0.337695916
2020-21	Jerami Grant	DET	8.564631245	0.348765432	0.330955721
2020-21	Derrick White	SAS	11.04014599	0.347107438	0.330873236
2020-21	Anfernee Simons	POR	12.34676007	0.425531915	0.330389996
2020-21	Jrue Holiday	MIL	6.874848705	0.39084507	0.330293923
2020-21	Andrew Wiggins	GSW	7.197640118	0.382513661	0.329820997
2020-21	Luguentz Dort	OKC	10.14805676	0.343465046	0.328876367
2020-21	Donte DiVincenzo	MIL	8.75284594	0.378612717	0.327287204
2020-21	Kyle Kuzma	LAL	9.312039312	0.361477573	0.327002042
2020-21	Kevin Huerter	ATL	8.760780754	0.362694301	0.326983651
2020-21	Robert Covington	POR	7.657560766	0.379213483	0.326840278
2020-21	Gordon Hayward	CHA	6.524506684	0.414634146	0.326094217
2020-21	Immanuel Quickley	NYK	11.90948789	0.39	0.325598698
2020-21	Eric Gordon	HOU	12.2327791	0.330097087	0.324439342
2020-21	Devin Booker	PHX	7.860824742	0.338797814	0.322601443
2020-21	Goran Dragic	MIA	8.888888889	0.37295082	0.319602197
2020-21	Kevin Porter Jr.	HOU	9.004474273	0.310559006	0.318804192
2020-21	Al Horford	BOS	9.273947529	0.368421053	0.31743464
2020-21	Christian Wood	HOU	7.281724991	0.373786408	0.317052478
2020-21	De'Aaron Fox	SAC	7.407407407	0.321875	0.3164617
2020-21	Dorian Finney-Smith	DAL	7.649301144	0.392026578	0.315318864
2020-21	Jordan Poole	GSW	13.11163895	0.351449275	0.315272406
2020-21	Mike Muscala	OKC	13.25648415	0.369565217	0.313854864
2020-21	Furkan Korkmaz	PHI	11.9928667	0.375464684	0.313709323
2020-21	Marcus Smart	BOS	8.463385354	0.329787234	0.311998683
2020-21	Dillon Brooks	MEM	8.788093551	0.344086022	0.31167405
2020-21	John Wall	HOU	9.164519691	0.317269076	0.309277408
2020-21	LaMelo Ball	CHA	8.2675923	0.354961832	0.30732964
2020-21	Ben McLemore	LAL	14.08811475	0.345454545	0.307284
2020-21	Caris LeVert	IND	7.985143918	0.325581395	0.30697531
2020-21	Cameron Johnson	PHX	11.25760649	0.351351351	0.304038941
2020-21	Reggie Jackson	LAC	8.709273183	0.431654676	0.299162485
2020-21	Will Barton	DEN	7.213578501	0.380392157	0.298051889
2020-21	Harrison Barnes	SAC	5.765765766	0.390625	0.294248152
2020-21	Miles Bridges	CHA	7.165801829	0.4	0.293446394
2020-21	Kelly Olynyk	HOU	8.727705113	0.343324251	0.292705414
2020-21	Kentavious Caldwell-Pope	LAL	7.22067393	0.41754386	0.286178742
2020-21	P.J. Washington	CHA	7.081597648	0.384083045	0.285107345
2020-21	Eric Bledsoe	NOP	7.9035499	0.34180791	0.285029696
2020-21	Mikal Bridges	PHX	6.458333333	0.416129032	0.284081652
2020-21	Lonnie Walker IV	SAS	8.901515152	0.354609929	0.282879551
2020-21	Rudy Gay	SAS	9.703315881	0.381294964	0.282076716
2020-21	Collin Sexton	CLE	5.927952576	0.369230769	0.281584631
2020-21	Sterling Brown	HOU	8.090490798	0.421800948	0.280271825
2020-21	Nickeil Alexander-Walker	NOP	10.29759093	0.348623853	0.278843891
2020-21	Svi Mykhailiuk	OKC	11.12291888	0.334394904	0.277795717
2020-21	Doug McDermott	IND	8.159771755	0.388111888	0.277642565
2020-21	Terence Davis	SAC	11.67979003	0.367041199	0.277044624
2020-21	RJ Barrett	NYK	6.038031758	0.402597403	0.276587728
2020-21	Theo Maledon	OKC	8.122225124	0.334405145	0.275906485
2020-21	Trevor Ariza	MIA	8.318789994	0.34965035	0.273554499
2020-21	Maxi Kleber	DAL	7.574133619	0.410377358	0.272994834
2020-21	Desmond Bane	MEM	8.421379739	0.431734317	0.270973674
2020-21	De'Anthony Melton	MEM	9.461883408	0.412322275	0.270932979
2020-21	Cedi Osman	CLE	10.11523688	0.297468354	0.268480689
2020-21	Georges Niang	UTA	11.94274029	0.424657534	0.264610408
2020-21	Blake Griffin	BKN	8.295687885	0.341584158	0.264175979
2020-21	Kelly Oubre Jr.	GSW	7.717480229	0.318021201	0.263987756
2020-21	Danuel House Jr.	HOU	7.882769075	0.346153846	0.256523497
2020-21	Josh Richardson	DAL	7.321085824	0.329588015	0.254809799
2020-21	Austin Rivers	DEN	8.632676709	0.369127517	0.253825135
2020-21	Nicolas Batum	LAC	7.192144374	0.405904059	0.253766041
2020-21	Darius Bazley	OKC	7.816343263	0.29020979	0.251668307
2020-21	JJ Redick	DAL	11.46907216	0.370786517	0.247464455
2020-21	Myles Turner	IND	6.760748277	0.334951456	0.23357647
2020-21	Payton Pritchard	BOS	9.408194234	0.411290323	0.232771708
2020-21	Chris Boucher	TOR	7.781456954	0.382978723	0.229680977
2020-21	Chris Paul	PHX	5.595946244	0.397637795	0.227119795
2020-21	D.J. Augustin	HOU	8.996251562	0.384259259	0.224709839
2020-21	Patrick Beverley	LAC	8.186101296	0.402877698	0.223948653
2020-21	Russell Westbrook	WAS	5.171433984	0.315018315	0.223069557
2020-21	Royce O'Neale	UTA	5.992670834	0.384892086	0.222712414
2020-21	Frank Jackson	DET	9.771986971	0.406666667	0.222060935
2020-21	Pat Connaughton	MIL	7.927717867	0.371323529	0.221384794
2020-21	Taurean Prince	CLE	7.945635128	0.401315789	0.219453488
2020-21	Cam Reddish	ATL	7.80669145	0.261904762	0.218163899
2020-21	Pascal Siakam	TOR	5.912040375	0.296747967	0.21608118
2020-21	Jeff Green	BKN	6.443298969	0.412	0.212205022
2020-21	Josh Hart	NOP	6.779065683	0.32642487	0.211652289
2020-21	Luke Kennard	LAC	8.639053254	0.456621005	0.20743263
2020-21	Jeremy Lamb	IND	7.86724032	0.40625	0.203762365
2020-21	Aleksej Pokusevski	OKC	8.596713021	0.269607843	0.202903072
2020-21	Brook Lopez	MIL	6.815425661	0.338078292	0.202172231
2020-21	Josh Jackson	DET	7.774716866	0.299212598	0.201588165
2020-21	Timothe Luwawu-Cabarrot	BKN	10.63640409	0.313807531	0.200148436
2020-21	Otto Porter Jr.	ORL	8.024691358	0.375	0.199719505
2020-21	Kyle Anderson	MEM	6.495769039	0.360153257	0.198302953
2020-21	Denzel Valentine	CHI	11.15207373	0.330578512	0.195029716
2020-21	Max Strus	MIA	14.14821944	0.340136054	0.194346373
2020-21	Mychal Mulder	GSW	12.56637168	0.394366197	0.186132952
2020-21	Cole Anthony	ORL	6.461307288	0.337209302	0.184255795
2020-21	Ja Morant	MEM	5.519926706	0.302904564	0.183267177
2020-21	Avery Bradley	HOU	7.866043614	0.326732673	0.173005609
2020-21	Malachi Flynn	TOR	8.580183861	0.321428571	0.169501906
2020-21	Gary Harris	ORL	6.233183857	0.345323741	0.167866978
2020-21	JaMychal Green	DEN	8.628996934	0.401015228	0.166892241
2020-21	Jaylen Nowell	MIN	9.118541033	0.333333333	0.164466369
2020-21	Aaron Gordon	DEN	6.136680614	0.335227273	0.16368937
2020-21	Damion Lee	GSW	8.311800172	0.398963731	0.162456766
2020-21	Giannis Antetokounmpo	MIL	5.069970177	0.303167421	0.161547088
2020-21	Tobias Harris	PHI	4.925408477	0.394230769	0.160787624
2020-21	Garrett Temple	CHI	6.1462815	0.335	0.157901338
2020-21	Dennis Schröder	LAL	5.198324711	0.336492891	0.153117626
2020-21	Dean Wade	CLE	8.509788254	0.366197183	0.148729195
2020-21	Nikola Jokić	DEN	4.642014162	0.389830508	0.148451969
2020-21	Tyler Johnson	BKN	9.211444522	0.363636364	0.146240085
2020-21	John Collins	ATL	5.391394505	0.399038462	0.14550527
2020-21	Facundo Campazzo	DEN	7.346938776	0.351851852	0.13821794
2020-21	Justin Jackson	MIL	9.443099274	0.307692308	0.13343073
2020-21	Damyean Dotson	CLE	8.293713682	0.292993631	0.13038401
2020-21	Wesley Matthews	LAL	8.308351178	0.340206186	0.130005523
2020-21	Markieff Morris	LAL	8.280254777	0.307692308	0.128380281
2020-21	Larry Nance Jr.	CLE	5.135135135	0.359649123	0.127078054
2020-21	Shake Milton	PHI	6.575963719	0.349753695	0.126813509
2020-21	Chasson Randle	ORL	7.39056282	0.338461538	0.115611178
2020-21	DeMarcus Cousins	LAC	8.687002653	0.351145038	0.115081527
2020-21	Garrison Mathews	WAS	8.612440191	0.383838384	0.113353598
2020-21	Juancho Hernangomez	MIN	8.621579763	0.329341317	0.110052445
2020-21	Jaden McDaniels	MIN	6.092307692	0.363636364	0.108707818
2020-21	Chuma Okeke	ORL	5.939342881	0.34751773	0.106990953
2020-21	Joel Embiid	PHI	4.65325728	0.374193548	0.100912275
2020-21	Ricky Rubio	MIN	5.607966457	0.308411215	0.094901793
2020-21	Jalen Brunson	DAL	5.730659026	0.405	0.09098972
2020-21	Deni Avdija	WAS	6.058420483	0.31547619	0.090376492
2020-21	Isaac Okoro	CLE	4.761904762	0.289099526	0.090189671
2020-21	Mike Scott	PHI	8.582502769	0.341935484	0.088122222
2020-21	Gabe Vincent	MIA	11.16104869	0.308724832	0.075332552
2020-21	Dejounte Murray	SAS	4.469901168	0.316582915	0.074922354
2020-21	PJ Dozier	DEN	6.601248885	0.317567568	0.07460051
2020-21	Solomon Hill	ATL	6.734434562	0.320754717	0.073611699
2020-21	Andre Iguodala	MIA	6.722997796	0.327868852	0.066834756
2020-21	Monté Morris	DEN	5.397727273	0.383458647	0.064872509
2020-21	Cameron Payne	PHX	7.389162562	0.442424242	0.058389597
2020-21	Semi Ojeleye	BOS	8.048904738	0.367088608	0.058113596
2020-21	Dwayne Bacon	ORL	5.316129032	0.286407767	0.054904517
2020-21	Patrick Patterson	LAC	8.76757651	0.367924528	0.05212798
2020-21	Kent Bazemore	GSW	6.386671295	0.407608696	0.050292263
2020-21	Aaron Holiday	IND	7.109375	0.368131868	0.048569892
2020-21	Gary Clark	PHI	7.843137255	0.287037037	0.038304274
2020-21	Delon Wright	SAC	4.681440443	0.366863905	0.036624816
2020-21	Jae'Sean Tate	HOU	4.403669725	0.307291667	0.036468592
2020-21	Dario Šarić	PHX	7.336956522	0.348148148	0.035760601
2020-21	Serge Ibaka	LAC	5.646817248	0.345454545	0.032746275
2020-21	Lou Williams	ATL	5.719008264	0.398843931	0.02835291
2020-21	Trey Burke	DAL	8.663497095	0.353658537	0.028247348
2020-21	Tony Snell	ATL	5.265724037	0.574074074	0.027667457
2020-21	Bobby Portis	MIL	5.25787006	0.47133758	0.022363524
2020-21	Keldon Johnson	SAS	4.422184217	0.331491713	0.022172939
2020-21	Kenrich Williams	OKC	3.807354377	0.444444444	0.021521541
2020-21	James Ennis III	ORL	5.075646657	0.432692308	0.021283326
2020-21	Derrick Rose	NYK	4.919908467	0.387596899	0.020396457
2020-21	Domantas Sabonis	IND	3.413400759	0.320987654	0.020098763
2020-21	Marc Gasol	LAL	5.85106383	0.41322314	0.019577326
2020-21	Alex Caruso	LAL	5.292259084	0.402985075	0.019509268
2020-21	Raul Neto	WAS	5.283505155	0.390243902	0.018917141
2020-21	Patrick Williams	CHI	3.32450012	0.391304348	0.018322342
2020-21	Jevon Carter	PHX	10.05398111	0.369127517	0.018157612
2020-21	Torrey Craig	PHX	6.443768997	0.367924528	0.01810686
2020-21	Aaron Nesmith	BOS	7.665010646	0.37037037	0.017846005
2020-21	Grant Williams	BOS	5.390722942	0.372093023	0.017380811
2020-21	Tomas Satoransky	CHI	4.315750646	0.358974359	0.017291912
2020-21	Devin Vassell	SAS	6.675567423	0.346666667	0.016949604
2020-21	Cory Joseph	DET	4.365079365	0.340909091	0.016580461
2020-21	Paul Millsap	DEN	6.0709705	0.345070423	0.016424266
2020-21	Naz Reid	MIN	5.969125214	0.350574713	0.016363269
2020-21	Brandon Goodwin	ATL	8.072100313	0.310679612	0.01634711
2020-21	Stanley Johnson	TOR	6.456173421	0.328467153	0.016318833
2020-21	Kira Lewis Jr.	NOP	6.195147135	0.333333333	0.016315129
2020-21	Marvin Bagley III	SAC	4.60554371	0.342592593	0.016073645
2020-21	Rodney Hood	TOR	5.774144098	0.300884956	0.015746117
2020-21	Jalen McDaniels	CHA	5.669546436	0.333333333	0.015728534
2020-21	Tyus Jones	MEM	5.449591281	0.321428571	0.015640808
2020-21	Daniel Theis	CHI	4.560456046	0.322368421	0.015619079
2020-21	Rui Hachimura	WAS	3.46835443	0.328467153	0.015452186
2020-21	Tyrese Maxey	PHI	5.24707081	0.300970874	0.015432247
2020-21	Mo Bamba	ORL	7.747866054	0.322033898	0.015302416
2020-21	Derrick Jones Jr.	POR	5.012900848	0.316176471	0.014740739
2020-21	Isaiah Roby	OKC	3.538663172	0.296296296	0.014718072
2020-21	P.J. Tucker	MIL	4.005572971	0.32173913	0.014544452
2020-21	Talen Horton-Tucker	LAL	4.796777737	0.282442748	0.014344253
2020-21	Matisse Thybulle	PHI	5.217074061	0.300699301	0.014221058
2020-21	Jimmy Butler III	MIA	2.867585044	0.245098039	0.01378116
2020-21	Draymond Green	GSW	2.926829268	0.26984127	0.013172406
2020-21	Josh Okogie	MIN	4.225352113	0.268518519	0.012815797
2020-21	James Johnson	NOP	5.405405405	0.258333333	0.01241607
2020-21	Aron Baynes	TOR	4.966248795	0.262135922	0.012275145
2020-21	Caleb Martin	CHA	7.370283019	0.248	0.012211458
2020-21	Sekou Doumbouya	DET	6.361607143	0.228070175	0.011007741
2021-22	Kyrie Irving	BKN	10.42757417	0.418410042	0.43302215
2021-22	Desmond Bane	MEM	10.96436059	0.435946463	0.431713019
2021-22	Luke Kennard	LAC	10.67373202	0.449172577	0.425667739
2021-22	Anfernee Simons	POR	12.82274442	0.404977376	0.422040626
2021-22	Lonzo Ball	CHI	10.27667984	0.423076923	0.415716679
2021-22	Tyler Herro	MIA	9.997722614	0.398633257	0.410898846
2021-22	Zach LaVine	CHI	9.84048063	0.389473684	0.405983093
2021-22	Seth Curry	BKN	8.675481327	0.422459893	0.403750865
2021-22	Max Strus	MIA	13.79095164	0.409502262	0.403166862
2021-22	Devin Booker	PHX	9.52862634	0.388535032	0.40161489
2021-22	Stephen Curry	GSW	16.08948161	0.381016043	0.401198055
2021-22	CJ McCollum	NOP	10.57020509	0.388059701	0.399701676
2021-22	Kevin Porter Jr.	HOU	10.20256917	0.375302663	0.396894983
2021-22	Trae Young	ATL	11.00900901	0.381342062	0.396138826
2021-22	Fred VanVleet	TOR	12.87605295	0.37694704	0.395996996
2021-22	Klay Thompson	GSW	14.77386935	0.387755102	0.393097505
2021-22	Mike Conley	UTA	9.670637701	0.40821256	0.392904905
2021-22	Norman Powell	LAC	8.35811034	0.418972332	0.391447263
2021-22	Gary Trent Jr.	TOR	10.90654393	0.383486239	0.391111894
2021-22	Patty Mills	BKN	11.51429151	0.399647887	0.390404084
2021-22	Darius Garland	CLE	9.144125959	0.38410596	0.389385642
2021-22	Luka Dončić	DAL	12.35881842	0.353251318	0.387029708
2021-22	Paul George	LAC	11.46297948	0.354085603	0.385519119
2021-22	Donovan Mitchell	UTA	14.02831403	0.354740061	0.384783618
2021-22	Kevin Durant	BKN	6.958942241	0.383333333	0.383796794
2021-22	LeBron James	LAL	10.2283105	0.359375	0.380755428
