col_idx,key,coef,block,zero_penalty,target_penalty,target
200,203926_off,0.001672641833261839,off,3000.0,0.0,0.0
201,203926_def,0.00219841359608151,def,3000.0,0.0,0.0
202,203932_off,0.023345633015875934,off,3000.0,0.0,0.0
203,203932_def,-0.016402193957436688,def,3000.0,0.0,0.0
204,203933_off,0.0017633735903558486,off,3000.0,0.0,0.0
205,203933_def,-0.004400212034725624,def,3000.0,0.0,0.0
206,203935_off,-0.0014691486313207825,off,3000.0,0.0,0.0
207,203935_def,-0.003003427947369199,def,3000.0,0.0,0.0
208,203937_off,-0.004706834113035231,off,3000.0,0.0,0.0
209,203937_def,-0.0011662831287980687,def,3000.0,0.0,0.0
210,203939_off,-0.004639668319672248,off,3000.0,0.0,0.0
211,203939_def,0.0010277119821990532,def,3000.0,0.0,0.0
212,203944_off,-0.001711985238702596,off,3000.0,0.0,0.0
213,203944_def,-0.0040820473866886526,def,3000.0,0.0,0.0
214,203952_off,0.0025522817823827593,off,3000.0,0.0,0.0
215,203952_def,-0.01522393504613442,def,3000.0,0.0,0.0
216,203954_off,0.0040272119899378445,off,3000.0,0.0,0.0
217,203954_def,-0.002249858658911143,def,3000.0,0.0,0.0
218,203957_off,-0.0015000151109773477,off,3000.0,0.0,0.0
219,203957_def,0.0005932600266018967,def,3000.0,0.0,0.0
220,203967_off,-0.00011914432947593789,off,3000.0,0.0,0.0
221,203967_def,0.00557551054588714,def,3000.0,0.0,0.0
222,203991_off,0.0012403841969047713,off,3000.0,0.0,0.0
223,203991_def,0.007679249242259324,def,3000.0,0.0,0.0
224,203992_off,0.009362234464247802,off,3000.0,0.0,0.0
225,203992_def,0.0078002378412128474,def,3000.0,0.0,0.0
226,203994_off,0.005769856912541334,off,3000.0,0.0,0.0
227,203994_def,-0.0035637014530418777,def,3000.0,0.0,0.0
228,203995_off,-0.003095547693094268,off,3000.0,0.0,0.0
229,203995_def,0.0023806016269969066,def,3000.0,0.0,0.0
230,203999_off,0.014232432318679027,off,3000.0,0.0,0.0
231,203999_def,-0.0024694367308717583,def,3000.0,0.0,0.0
232,204001_off,5.0598994385307344e-05,off,3000.0,0.0,0.0
233,204001_def,-0.0032518747131817937,def,3000.0,0.0,0.0
234,204060_off,0.0037723038048836414,off,3000.0,0.0,0.0
235,204060_def,0.005724583247751001,def,3000.0,0.0,0.0
236,204456_off,0.002602114071769207,off,3000.0,0.0,0.0
237,204456_def,0.003984622633804321,def,3000.0,0.0,0.0
238,1626145_off,-0.011821900380894363,off,3000.0,0.0,0.0
239,1626145_def,-0.005040756236207389,def,3000.0,0.0,0.0
240,1626149_off,-0.0013166146496385682,off,3000.0,0.0,0.0
241,1626149_def,0.0007078116452212251,def,3000.0,0.0,0.0
242,1626153_off,0.013551208881512702,off,3000.0,0.0,0.0
243,1626153_def,-0.015440718262893975,def,3000.0,0.0,0.0
244,1626156_off,0.009876737689056303,off,3000.0,0.0,0.0
245,1626156_def,-0.0020491374106946557,def,3000.0,0.0,0.0
246,1626157_off,-0.005362332377163143,off,3000.0,0.0,0.0
247,1626157_def,0.010406448807997074,def,3000.0,0.0,0.0
248,1626162_off,0.003943734346986179,off,3000.0,0.0,0.0
249,1626162_def,-0.004364696461933535,def,3000.0,0.0,0.0
250,1626164_off,0.008255326586372253,off,3000.0,0.0,0.0
251,1626164_def,0.004926657339097012,def,3000.0,0.0,0.0
252,1626166_off,-0.010377004518056114,off,3000.0,0.0,0.0
253,1626166_def,-0.0017166405022981423,def,3000.0,0.0,0.0
254,1626167_off,0.007379839955090137,off,3000.0,0.0,0.0
255,1626167_def,0.004635897909375359,def,3000.0,0.0,0.0
256,1626168_off,-0.0013464455514026546,off,3000.0,0.0,0.0
257,1626168_def,-0.008595421717441458,def,3000.0,0.0,0.0
258,1626171_off,0.0014095865415569171,off,3000.0,0.0,0.0
259,1626171_def,-0.011896024110560186,def,3000.0,0.0,0.0
260,1626172_off,0.005558877751642593,off,3000.0,0.0,0.0
261,1626172_def,-0.01702104218392604,def,3000.0,0.0,0.0
