col_idx,key,var,se
218,1627777_off,0.002561526147866995,0.05061152188846918
219,1627777_def,0.002556879673705827,0.050565597729146115
220,1627783_off,0.002720509127540751,0.05215850005071801
221,1627783_def,0.002724762697456713,0.05219925954893147
222,1627826_off,0.002767508013736086,0.05260710991620891
223,1627826_def,0.0027686650601267127,0.05261810582039905
224,1627884_off,0.0027841694312072517,0.05276522937699837
225,1627884_def,0.0027750901495996877,0.052679124419448047
226,1627936_off,0.0025369523963408754,0.05036816848308935
227,1627936_def,0.0025402873135914397,0.05040126301583562
228,1628365_off,0.0028098964319907137,0.05300845623097049
229,1628365_def,0.002809764415330498,0.053007210974833394
230,1628368_off,0.002445962143168386,0.049456669349728616
231,1628368_def,0.002445989699071604,0.04945694793526592
232,1628369_off,0.0027927346338320405,0.052846330372430216
233,1628369_def,0.002795414649582268,0.052871680979351014
234,1628371_off,0.0025654809363741785,0.05065057686121826
235,1628371_def,0.0025657648805496804,0.0506533797544614
236,1628378_off,0.0026468991299136236,0.05144802357635931
237,1628378_def,0.0026459444281160555,0.051438744425929134
238,1628380_off,0.002715631775859892,0.05211172397704659
239,1628380_def,0.0027175368630504983,0.052129999645602325
240,1628384_off,0.0025621243818446725,0.05061743160063213
241,1628384_def,0.002566899392530691,0.0506645772954901
242,1628385_off,0.003035633912091178,0.055096587118361316
243,1628385_def,0.0030356337045084024,0.05509658523455335
244,1628386_off,0.002568757437093649,0.05068291070068538
245,1628386_def,0.0025692866606296908,0.050688131358629616
246,1628389_off,0.0024238409343052708,0.049232519073324606
247,1628389_def,0.002426157654726093,0.04925604180936683
248,1628392_off,0.0027317756705644044,0.052266391405609826
249,1628392_def,0.0027304300986990457,0.052253517572495016
250,1628401_off,0.0028178583641222093,0.05308350369109229
251,1628401_def,0.0028207932337666734,0.05311114039226303
252,1628404_off,0.0025318677222919347,0.05031766809274785
253,1628404_def,0.0025364973847433756,0.05036365142385305
254,1628415_off,0.0028220773356304415,0.05312322783519881
255,1628415_def,0.0028248861696994992,0.05314965822749474
256,1628418_off,0.0028234745204843504,0.05313637662171133
257,1628418_def,0.002833353613316862,0.05322925523917146
258,1628420_off,0.0028452222427579536,0.05334062469411053
259,1628420_def,0.002847864352176307,0.05336538533709194
260,1628426_off,0.0028252301168705794,0.05315289377701443
261,1628426_def,0.002829846055559383,0.05319629738580856
262,1628436_off,0.0027027856857667377,0.05198832259043119
263,1628436_def,0.002705901473717764,0.052018280188004716
264,1628464_off,0.002678362352115944,0.05175289704080289
265,1628464_def,0.0026796646886866437,0.05176547776932657
266,1628467_off,0.002743787091286516,0.05238117115229971
267,1628467_def,0.0027543266228878486,0.0524816789259628
268,1628470_off,0.002574404665051068,0.05073859147681445
269,1628470_def,0.0025602364799862127,0.05059877943178286
270,1628960_off,0.0025803039594192475,0.050796692406290075
271,1628960_def,0.0025830114655771472,0.050823335836770366
272,1628964_off,0.002886914910426479,0.053730018708599746
273,1628964_def,0.002887246368317741,0.05373310309592906
274,1628969_off,0.002729466314219921,0.05224429456141523
275,1628969_def,0.0027286376530539064,0.05223636332148235
276,1628970_off,0.002915962231630898,0.05399965029174632
277,1628970_def,0.0029191869661378328,0.05402950088736553
278,1628971_off,0.0027527239174526407,0.05246640751426231
279,1628971_def,0.0027488638400245554,0.052429608429059964
280,1628972_off,0.002722711659793157,0.052179609617101934
281,1628972_def,0.002720111759764884,0.05215469067845081
282,1628973_off,0.0025504737589260246,0.0505022153863177
283,1628973_def,0.0025559965152118945,0.05055686417502468
284,1628975_off,0.0026390265733939864,0.05137145679649339
285,1628975_def,0.002629973167196106,0.051283264006848336
286,1628976_off,0.002759231946763447,0.052528391815887976
287,1628976_def,0.002758282729166196,0.052519355757341464
288,1628978_off,0.00253089196817898,0.05030797121907203
289,1628978_def,0.002532769848686383,0.05032663160481122
290,1628981_off,0.00261149368293494,0.051102775687186894
291,1628981_def,0.002602167157609885,0.051011441438268385
292,1628983_off,0.002711651841494731,0.052073523421166064
293,1628983_def,0.0027096833895137603,0.052054619290834894
294,1628984_off,0.0026703495681588427,0.05167542518604799
295,1628984_def,0.0026614421441043096,0.0515891669258606
296,1628988_off,0.002700670131020506,0.051967972165753266
297,1628988_def,0.0027014446305702686,0.05197542333228532
298,1628997_off,0.0024939244143775004,0.0499392071861128
299,1628997_def,0.0024967005430245235,0.049966994536639116
300,1629001_off,0.0030080914966560475,0.0548460709318001
301,1629001_def,0.0030031807810813886,0.05480128448386396
302,1629002_off,0.002641764461321015,0.051398097837575804
303,1629002_def,0.002646312955141373,0.051442326494253475
304,1629004_off,0.002625870695365081,0.05124325024200827
305,1629004_def,0.0026228942735360672,0.05121419992088198
306,1629006_off,0.002975857194565218,0.05455141789692746
307,1629006_def,0.002976790632656541,0.05455997280659642
308,1629008_off,0.002625521235551815,0.05123984031544024
309,1629008_def,0.0026298213445420937,0.05128178374961321
310,1629010_off,0.002996617013572325,0.05474136473976809
311,1629010_def,0.003000980510830993,0.05478120581760676
312,1629011_off,0.0026419904999640067,0.051400296691400595
313,1629011_def,0.0026505554906938603,0.05148354582479591
314,1629018_off,0.0027428916297078183,0.05237262290269429
315,1629018_def,0.0027419716372960824,0.05236383902366291
316,1629021_off,0.0026989085175026404,0.05195102037017791
317,1629021_def,0.0026912129794299257,0.05187690217649783
318,1629022_off,0.0026603867153137703,0.05157893674082251
319,1629022_def,0.002655850516918647,0.051534944619342
320,1629023_off,0.0027035478073618117,0.051995651812068014
321,1629023_def,0.002701523559150274,0.05197618261425395
322,1629026_off,0.002765121596189282,0.05258442351294994
323,1629026_def,0.002760606454560359,0.0525414736618641
324,1629027_off,0.002526331062672009,0.050262620929195576
325,1629027_def,0.0025233172388510294,0.050232631215685185
326,1629028_off,0.002878470263088334,0.05365137708473412
327,1629028_def,0.0028806734648562115,0.05367190573154834
328,1629029_off,0.002799821151599156,0.05291333623576533
329,1629029_def,0.0027986518725599267,0.052902286080659375
