Name,Off,Def,Rapm
Michael Carter-Williams,-0.35120500861352,-0.9347339475562201,0.5835289389427
Charles O'Bannon,0.043882706301529996,-0.53939515605985,0.58327786236138
Lonny Baxter,-1.4519497473266398,-2.03416309865376,0.5822133513271202
Ben Gordon,2.37860469131294,1.7968180827025602,0.5817866086103799
Chris Duhon,0.1399342784806,-0.43952023618796,0.57945451466856
Charlie Bell,0.9642186812740801,0.38821620689897,0.5760024743751101
Don Reid,-1.51808580853389,-2.0930177827059597,0.57493197417207
Harrison Barnes,0.19639526292169002,-0.37649171020268,0.57288697312437
Carldell Johnson,0.12153361730066,-0.44906733156066,0.57060094886132
Trey Murphy III,1.67941487185303,1.11409790808646,0.5653169637665699
Pat Garrity,1.04057769119958,0.47564473347185,0.56493295772773
Ricky Council IV,0.82290821114854,0.26226610483893,0.56064210630961
Allan Houston,1.20019730583198,0.64196536142093,0.55823194441105
Gerald Madkins,0.12039696885675999,-0.43581641339542,0.55621338225218
Kedrick Brown,-0.3606204063501,-0.9166419566928499,0.5560215503427499
Marquis Daniels,-0.50997974347502,-1.0610587679446601,0.5510790244696401
Michael Sweetney,0.03343181434051,-0.5162829139736,0.54971472831411
Jordan Ford,0.47838399951895,-0.06831050846024,0.54669450797919
Joe Smith,0.08418781482967,-0.45813545203918,0.54232326686885
Steve Blake,0.49487118011868,-0.04551530744848,0.54038648756716
Julian Phillips,0.6683645374764701,0.12884559530813,0.53951894216834
Alize Johnson,0.9136101325888799,0.37620367141655,0.5374064611723299
Matt Williams Jr.,0.15549433809851002,-0.38161951329526,0.53711385139377
Cole Anthony,2.42254549179188,1.8863440849853998,0.5362014068064802
Leandro Bolmaro,-0.73402304666773,-1.2702009857293501,0.53617793906162
Jarnell Stokes,-0.35620196206146,-0.89204053925399,0.5358385771925299
Micheal Williams,0.9438665787314899,0.40828491429497005,0.5355816644365199
Gabe York,0.56858132974417,0.033909007938459995,0.53467232180571
Rick Hughes,0.43787273619720996,-0.0959120805953,0.53378481679251
Tyrone Hill,-0.53877414902506,-1.07000430290155,0.5312301538764899
Travis Hansen,0.34792800122358,-0.18274416255321,0.5306721637767899
Monta Ellis,1.67171566877133,1.1425812692119401,0.5291343995593899
Leon Powe,-0.32399507554192,-0.85274038826815,0.52874531272623
Joel Freeland,-2.01659991949364,-2.54466997048571,0.5280700509920698
Toure' Murry,-0.44259309348768,-0.9682926180721699,0.52569952458449
Muggsy Bogues,0.29800131026837,-0.22319067946210003,0.52119198973047
Ashton Hagans,0.3351794008559,-0.18545973959012998,0.52063914044603
Myke Henry,0.84471465875172,0.32622263274324,0.5184920260084801
Devyn Marble,-0.7576323046287999,-1.2759230579697,0.5182907533409
Tarik Black,-1.6501555345842598,-2.1680244253738197,0.51786889078956
Zhaire Smith,1.0368468007023302,0.52153853402366,0.5153082666786701
Fred Hoiberg,-0.23455140888322001,-0.74862272176607,0.51407131288285
Mirza Teletovic,0.88976897096217,0.37945209143963,0.51031687952254
Rex Chapman,1.29783680548681,0.78848952184788,0.50934728363893
Cheikh Samb,-0.16496385231132,-0.67428940642862,0.5093255541173001
David Stockton,0.4199316776962,-0.08276493011073,0.50269660780693
Damjan Rudez,0.47691330542851995,-0.02306689817121,0.49998020359973
Darrell Arthur,-2.0597099703262503,-2.5595861641679303,0.49987619384168
Jamaal Franklin,0.6308600640321,0.13264947544316,0.4982105885889401
Desmond Ferguson,0.01647619359563,-0.48036066254868,0.49683685614430995
Matt Thomas,-0.20873166371330001,-0.70413032079059,0.49539865707728997
Gary Harris,0.9104305802843999,0.41540448589865997,0.49502609438573997
Tyler Zeller,-0.13245105157415,-0.62436212090236,0.49191106932821
Mac McClung,0.35468664583562,-0.13718154399076,0.49186818982638
Derrick Favors,-0.83851933856587,-1.3300734971102501,0.49155415854438
Tahjere McCall,0.35481245160173,-0.1356258129211,0.49043826452283
Jordan Schakel,0.09916822991332999,-0.38899349040778,0.48816172032111005
Lawrence Roberts,0.26378388722136,-0.22217167423273002,0.4859555614540901
Kebu Stewart,0.24109196567135,-0.24215871701898,0.48325068269032995
Jamie Feick,1.29819835985047,0.8156087295058999,0.48258963034457003
Malcolm Miller,0.29732882415661,-0.18281082291696,0.48013964707357
Caron Butler,0.89602048352148,0.41750719605759,0.47851328746388994
Jordan McRae,1.78687329520386,1.3151582557586698,0.47171503944519
Dewan Hernandez,0.41696298347363003,-0.05081781326927,0.4677807967429001
Amari Bailey,0.67711962763083,0.21047061273623,0.46664901489460003
Bojan Bogdanovic,2.52353034459026,2.0591549786620202,0.46437536592824
Keith Appling,0.03606366821573,-0.42823582932513,0.46429949754086003
Jerome James,-2.65967047118209,-3.11700316583135,0.45733269464925985
Lee Mayberry,1.6395169500380402,1.1849770454922999,0.4545399045457402
Wayne Ellington,0.37038010281492,-0.08214144219524999,0.45252154501017
Tony Mitchell,0.2161139821248,-0.23581248653309003,0.45192646865789
Terrence Ross,1.80122936994437,1.34932460836159,0.45190476158278003
Jordan Farmar,0.33750239511152996,-0.11384705333634,0.45134944844787
Robin Lopez,-1.00565309028289,-1.4569147916846799,0.45126170140178995
Morris Peterson,1.88837433350248,1.43963608521412,0.4487382482883601
Shawne Williams,1.0459494365470101,0.59739922924363,0.44855020730338
Steve Henson,-0.04297330863401,-0.48222962701433003,0.43925631838032003
Robbie Hummel,1.44843149075539,1.00952968744881,0.43890180330657996
Joe Alexander,0.9411029631048,0.50381391301828,0.43728905008651997
Christian Laettner,0.10548927754087,-0.33175767773589,0.43724695527675994
Alexis Ajinca,-1.35689906273213,-1.79235643490323,0.43545737217109987
Miye Oni,0.2682114942975,-0.16714516540017,0.43535665969767
Renaldo Major,0.09661344793449,-0.33835989489972,0.43497334283421
Alex Stepheson,-0.11720001325632001,-0.5511143491581,0.43391433590178
Brandon Jennings,1.7983530117411801,1.36574815090284,0.43260486083834
Al Harrington,0.5440338820671601,0.1137924638494,0.43024141821776
Bonzi Wells,0.10791822001996002,-0.31963276343666003,0.42755098345662
Denzel Valentine,-0.85712714865158,-1.28331875286582,0.42619160421424
Mario West,0.18035342756486,-0.24518830531251,0.42554173287737
Ervin Johnson,-1.44684708676615,-1.8716653034771502,0.42481821671100006
Jacob Wiley,-0.33654833221089003,-0.76033036510051,0.42378203288962
Jeff Sheppard,-0.45432523309401,-0.87496526075637,0.4206400276623601
Ky Bowman,-0.8449819485579,-1.26053193815816,0.41554998960026
Bones Hyland,2.948580922563,2.5363177292198302,0.4122631933431698
Leaky Black,0.31434892532322,-0.09615490610435,0.41050383142757
Greg Buckner,0.19771454265632002,-0.20881990507013,0.4065344477264501
Bison Dele,-0.59464066596995,-0.9924948159323399,0.3978541499623899
Cassius Stanley,-0.31251839646559,-0.7101353324895701,0.39761693602397996
Shayne Whittington,0.16828916695496998,-0.22020615564333,0.3884953225983
Leon Smith,0.32212895985369,-0.06419624122246,0.38632520107615004
Petr Cornelie,0.14189483785739002,-0.24434527944771,0.38624011730510005
Ron Harper Jr.,0.46045455115346,0.07626378560111001,0.38419076555235
Toney Douglas,1.85530275793405,1.47115260155145,0.38415015638259986
Devean George,-1.3332210364554902,-1.71547024844319,0.3822492119877001
C.J. Wilcox,-0.5659979311513199,-0.94535338886181,0.37935545771048995
Chris Singleton,-1.7315600906928401,-2.10844896774864,0.3768888770558001
Jerry Stackhouse,1.32810696744037,0.95136525123511,0.3767417162052601
Jarron Cumberland,0.37982358205037997,0.005332273091374362,0.3744913089590056
Obinna Ekezie,0.21165344302736,-0.1571230972845,0.36877654031186
Mike Harris,-0.48041166613261005,-0.84578530340657,0.3653736372739599
Mitchell Creek,0.19177511584496001,-0.17159876414719,0.36337387999215004
Brice Johnson,-0.07895611502306,-0.44225698426645,0.36330086924339
Joel Przybilla,-1.51667452054633,-1.87889172655857,0.36221720601224017
Jared Butler,1.28939204800712,0.9274157132038101,0.3619763348033099
GG Jackson II,-0.16652968191498,-0.5264258636728301,0.35989618175785
Lance Stephenson,0.63510251292959,0.27992322929957003,0.35517928363002
Thomas Welsh,0.17533705509637,-0.17723106953638,0.35256812463275
Carlik Jones,0.22095249127766,-0.12952256882326,0.35047506010092
Adonis Thomas,0.26933434698542,-0.07910545294224999,0.34843979992767005
Guillermo Diaz,0.33363868917627,-0.01387120053654,0.34750988971281
Reggie Geary,-1.28449686300452,-1.6276976874902802,0.34320082448576017
Jordan Goodwin,-0.31414938363472,-0.65720421576925,0.34305483213453003
Jalen McDaniels,1.04754228263535,0.70831142558576,0.33923085704959
Devin Robinson,0.67962335478103,0.3406181706794,0.33900518410163005
Calbert Cheaney,0.06918319441159,-0.26901081508315,0.33819400949474
Keldon Johnson,1.97423034528127,1.6362058483382,0.33802449694307
Shareef Abdur-Rahim,0.59579361309714,0.25973904366807,0.33605456942906997
Marcus Landry,0.57793438586618,0.24384194914256999,0.33409243672361
Maurice Baker,-0.06381509834909001,-0.39783123768773,0.33401613933864
Leandro Barbosa,2.05286445282049,1.72098376136208,0.33188069145841
Luke Babbitt,1.49301399884095,1.16160223716235,0.3314117616786001
Davion Mitchell,-0.07453149557826,-0.40506167813398003,0.33053018255572
Stephane Lasme,0.13269616084161,-0.196819508913,0.32951566975461005
Jeff Foote,0.08553535355828999,-0.24227191436562998,0.32780726792391995
Anthony Lamb,0.9118265339367101,0.58450122976988,0.3273253041668301
Jose Calderon,1.61138054797034,1.29162149221982,0.31975905575052
Jamal Robinson,-0.5174302912668,-0.83644106836096,0.3190107770941601
Killian Tillie,-0.30089857132917003,-0.6154771433156,0.31457857198642997
Eric Mika,0.24204574054129,-0.07118685775457,0.31323259829586
Donta Smith,0.61306645341556,0.30083061390460003,0.31223583951096
Vic Law,-0.181633971764,-0.49357510722926,0.31194113546526003
Luis Scola,0.23710093163725998,-0.07039320096190001,0.30749413259916
Simone Fontecchio,1.0328697291723,0.73286327823404,0.30000645093825995
Bruce Brown,1.8536216184707701,1.5585940780415701,0.29502754042920015
Tony Dumas,0.29505680138207,0.0009005085994331247,0.2941562927826369
Chris Johnson,0.18261210951049997,-0.11147741181722001,0.29408952132772
Nickeil Alexander-Walker,1.22852824653792,0.9357190002738099,0.2928092462641101
Jim Jackson,-0.57416755023564,-0.865712234822,0.2915446845863599
Joel Anthony,-2.33120844619042,-2.62190794409011,0.2906994978996901
Kevin Martin,3.3133543225431703,3.0237502295531,0.2896040929900704
Greg Whittington,0.03089998689987,-0.25850393809697003,0.28940392499684003
Cat Barber,0.26197839851092997,-0.02562326426864,0.28760166277957
Sam Merrill,0.24782236886014003,-0.03935445614187,0.28717682500201
Troy Bell,-0.06927868879907,-0.35447330712595,0.28519461832688
Danny Manning,-1.2456610056911699,-1.5225414047654,0.2768803990742301
Drew Peterson,0.47904730681408003,0.20507085179788,0.2739764550162
Tyrese Maxey,2.57890416673605,2.3058008676715502,0.2731032990644998
Marcus Paige,0.32831887108875,0.056735504133879996,0.27158336695487
Joel Bolomboy,-0.31867015587527,-0.59020181677257,0.27153166089729996
Ivica Zubac,-0.23618001866333,-0.5065169514205601,0.2703369327572301
Gui Santos,0.59632327250065,0.32612886759856,0.27019440490208996
Trevor Hudgins,0.031109654226549998,-0.23870755548349,0.26981720971004003
James Lang,0.39543091559207005,0.12600253101605,0.26942838457602003
Antonio Blakeney,2.00914619718783,1.7400805597144902,0.26906563747334
Julian Champagnie,1.56171193968054,1.2936476677470898,0.26806427193345006
Brian Bowen II,0.09178438551937,-0.17577456003560998,0.26755894555498
Donovan Williams,0.12238352647161,-0.14436036995013002,0.26674389642173996
Speedy Claxton,-1.2761466776889698,-1.54153453237427,0.2653878546853001
Melvin Ely,-0.34024627998981,-0.6056039076018,0.26535762761199
Jaden McDaniels,0.6909971979723399,0.42604659024554997,0.26495060772678997
Martynas Andriuskevicius,0.07185680782079,-0.19003844607994,0.26189525390073
Carrick Felix,0.27157475285648003,0.01583433501907,0.25574041783741003
Jaylen Adams,0.58327823583152,0.3315179339505,0.25176030188102
Chris Taft,0.034171887418350005,-0.21642470365546,0.25059659107381
Xavier McDaniel,0.71818317368517,0.46765200987145,0.25053116381372
Ledell Eackles,-1.40045360990871,-1.64997610942592,0.24952249951721
Andre Owens,-1.2027839688047,-1.44936364958555,0.24657968078085
Craig Porter Jr.,1.7890706336799098,1.54305919313023,0.24601144054967988
Julius Randle,1.3433088481636501,1.09925225808993,0.24405659007372005
Darrun Hilliard,0.25602302379148,0.012395009099859999,0.24362801469162
James Southerland,0.0179796833713,-0.22320050252707,0.24118018589837
Joe Crawford,-0.13804267445667,-0.37832269226323,0.24028001780656
Pat Connaughton,1.14072689361129,0.9007744541169901,0.23995243949430003
Filip Petrusev,0.08002051332106,-0.15478463645395998,0.23480514977501998
Bobby Portis,2.12168862670711,1.88970124491657,0.23198738179053996
Keith Benson,0.05080640125468999,-0.17919833208784,0.23000473334253
Shandon Anderson,0.47462592699616996,0.24624874830393,0.22837717869223997
DerMarr Johnson,-1.10654348806839,-1.3345833661676199,0.22803987809923
Donte Greene,-0.9515097415234199,-1.17893661855951,0.22742687703609013
Andrew Nembhard,1.41546921000617,1.1886412461001,0.22682796390607
Henri Drell,0.37932971098808,0.15459115349171001,0.22473855749637
Matt Mooney,-0.28085610038149,-0.50473697651558,0.22388087613409002
Clifford Robinson,-0.26506432519762,-0.48457649692668003,0.21951217172906
Hiram Fuller,-0.52837144747492,-0.74774958588311,0.21937813840818995
Lavor Postell,-1.12927181029292,-1.3457998386627998,0.21652802836987992
Matt Harpring,0.87790337837925,0.66202564483903,0.21587773354021997
Nigel Hayes,-0.39996848644846,-0.61572695425142,0.21575846780296
Markquis Nowell,0.05812496746148001,-0.15659298735948,0.21471795482096
Andris Biedrins,-0.35465690020136,-0.5681849924426899,0.21352809224132996
Korleone Young,-0.04823677272249,-0.26039379604118,0.21215702331869002
Harold Ellis,0.62394037798957,0.41363944363974,0.21030093434983005
Javin DeLaurier,0.21086625759275,0.0010611493000223225,0.20980510829272767
Todd MacCulloch,-0.4776716924035,-0.68724009047647,0.20956839807296998
Stacey Augmon,-1.8358603142519299,-2.0421729547925103,0.20631264054058013
Aaron Miles,-0.18082125036263,-0.38672030991747003,0.20589905955484003
Eric Moreland,-1.7708655278400602,-1.9759313256362598,0.2050657977961997
Jabari Parker,1.37791635415105,1.1757449183300102,0.20217143582103997
DeVaughn Akoon-Purcell,0.23417234968195,0.03338031240039,0.20079203728155998
RaiQuan Gray,0.8526588568097,0.65343215474992,0.19922670205978002
Troy Caupain,0.31361379514221,0.11846077939629,0.19515301574592
Vincent Hunter,0.0930865809143,-0.10177096658285001,0.19485754749715
Isaac Okoro,1.00778207975006,0.8142116086610499,0.19357047108901002
Billy Garrett,0.0099441982525998,-0.17999433247296,0.1899385307255598
James Johnson,-0.8556546599706301,-1.04374396093398,0.18808930096335003
J.R. Henderson,-1.00955660534345,-1.19680636557453,0.18724976023107992
Angel Delgado,-0.25543211652094,-0.44104480901193,0.18561269249099
Darius Days,0.10377869501979,-0.08128592003313,0.18506461505292
Stephon Marbury,3.05433098457459,2.86983957488482,0.18449140968977013
Jerel McNeal,-0.2323949132114,-0.41535821947088,0.18296330625947999
Andrew Funk,0.15657699088599,-0.025876152204129997,0.18245314309012
Scott Williams,-1.9353782046941999,-2.11735472204075,0.18197651734655
Jordan Poole,0.56793579924005,0.38724599387231,0.18068980536773996
Pape Sy,-0.0400877916356,-0.21724554257936,0.17715775094376
Ryan Reid,0.04273024638103,-0.13233152563992,0.17506177202095
Chris Owens,0.24618003219207,0.07216517673603999,0.17401485545603
Malik Beasley,0.8352663039509101,0.6615190184554101,0.17374728549550003
Leonard Miller,0.08735451234834,-0.08445558836402,0.17181010071236
Craig Sword,-0.07255242173933,-0.24378826402039,0.17123584228106
Chimezie Metu,-0.002814303705019908,-0.17404453022368,0.1712302265186601
Steven Hill,-0.0002688410433570236,-0.17059024348283,0.17032140243947297
Jerrelle Benimon,0.02190458465397,-0.14702696374171,0.16893154839568
Rodney Stuckey,1.08066421788613,0.91180062849205,0.16886358939408008
RJ Hunter,-1.99618903792581,-2.16484160036543,0.1686525624396199
Jeff Trepagnier,-0.8643334952200399,-1.03154028209884,0.16720678687880008
Mark Jones,0.20066212137551998,0.03418001025044,0.16648211112507996
Noel Felix,0.15606725427917,-0.005844701956084949,0.16191195623525495
Stanton Kidd,-0.06586890648648,-0.22662139656055,0.16075249007407
J.P. Macura,-0.13369826080560002,-0.29415536722659,0.16045710642098998
Moochie Norris,-0.0548761609092,-0.21462578378208,0.15974962287288003
Jerome Beasley,0.004029503305928198,-0.15315062506783,0.1571801283737582
Nigel Williams-Goss,-0.06348944476792,-0.21894497311904,0.15545552835111998
Chucky Atkins,1.76954556775799,1.6174124570059,0.1521331107520899
Marques Bolden,-0.26065808964903,-0.41195697078964005,0.15129888114061005
Kosta Perovic,-0.38820879412385,-0.53558641101861,0.14737761689475998
Tyson Wheeler,0.21188917406941998,0.06630067285923,0.14558850121018999
Bobby Jones,-1.72177244065806,-1.86666101310492,0.14488857244686001
Tre Scott,0.036671386243300005,-0.10674403349762,0.14341541974092
Darington Hobson,-0.19857802145457001,-0.34125912994006,0.14268110848549
Kyle Collinsworth,0.90836859220021,0.76795090887222,0.1404176833279901
Jerald Honeycutt,0.14479018252674,0.005219257381296471,0.1395709251454435
Keith Langford,-0.06495472809992,-0.20372238756577,0.13876765946584999
Julian Washburn,0.20091009935138998,0.06339922233212,0.13751087701926998
Jamorko Pickett,0.23329020415833002,0.09660884479139001,0.13668135936694004
Malcolm Cazalon,0.16257193462933,0.030765771040319998,0.13180616358901
David Benoit,-0.37395701482545,-0.50515745511334,0.13120044028789
Dell Curry,2.10854873386159,1.9822801363159899,0.12626859754560002
Tang Hamilton,-0.5691159018281,-0.69406131253465,0.12494541070654994
Timofey Mozgov,-1.8956011597074,-2.01810896471217,0.12250780500476996
Joe Wieskamp,-0.37351623723469995,-0.49536296582989997,0.12184672859519999
Jerami Grant,-0.07131804448632,-0.19238534912810998,0.12106730464179
Taylor Hendricks,0.61794870490461,0.49768701967789997,0.12026168522670999
Marko Milic,-0.46001782182478,-0.58027733727456,0.12025951544977999
Jodie Meeks,0.93513102174186,0.81522881730621,0.11990220443565003
Wayne Turner,-0.14660925870281,-0.26364956570929,0.11704030700648001
Matt Hurt,-0.49127295083525,-0.60761783382393,0.11634488298868
Billy Thomas,0.70410069563807,0.5887516693942499,0.11534902624382005
Kelly McCarty,-0.12092109313715999,-0.23620070343004,0.11527961029288
Saddiq Bey,2.9484134833041398,2.83483106843551,0.11358241486863
Georges Niang,1.1550756172019399,1.0439871545447,0.11108846265723993
Mustafa Shakur,-0.17371267657688,-0.28439659359853997,0.11068391702165999
Bruno Caboclo,-0.9335417231626999,-1.04287224439168,0.10933052122898013
Tornike Shengelia,0.14146905647773,0.03312311152032,0.10834594495740998
Mike Scott,-0.21000843150865,-0.31482309823154003,0.10481466672289
Coty Clarke,0.22390149415832,0.11943874753606,0.10446274662226
Deandre Ayton,0.33029722065295003,0.22712396136795,0.103173259285
Jamal Cain,-0.38748969730315996,-0.48896961267845,0.10147991537529004
AJ Griffin,1.02325762040805,0.92322794263058,0.10002967777747
Cam Whitmore,0.75696053260572,0.6570570488760099,0.09990348372971009
Mike Wilks,-1.1450757063630501,-1.24132594110922,0.09625023474616988
Emanual Davis,-0.88845110132246,-0.98424010934727,0.09578900802481011
David Wesley,0.0003846468494149897,-0.09535404850372,0.09573869535313499
Maurice Carter,-0.412813001213,-0.5081894900830399,0.09537648887004
Anzejs Pasecniks,0.8270926420110399,0.73299677061936,0.09409587139167994
JD Davison,-0.01349332504964,-0.10584655056464,0.092353225515
Tyrese Martin,0.17173215347117998,0.07966373615331,0.09206841731787
Andre Barrett,0.66443316550316,0.57236523348488,0.09206793201828002
Festus Ezeli,-1.7987801036147801,-1.88911781917796,0.09033771556317995
Mangok Mathiang,-0.10565791190045,-0.19590742683940002,0.09024951493895
Donta Hall,0.32964996828235,0.23953632855336,0.09011363972899
Richard Jefferson,0.22645270625764,0.13724053817112,0.08921216808652
Malcolm Lee,-1.2595839873671,-1.34775054083762,0.08816655347052005
Courtney Sims,-0.20504040352673,-0.29263614674632,0.08759574321958999
Rafer Alston,-0.7937358033839201,-0.8786732028319301,0.08493739944800995
Ahmad Caver,0.06698953463411,-0.015340662760289999,0.0823301973944
Chris Childs,-2.45968276545234,-2.54028798439913,0.08060521894679012
Izaiah Brockington,0.11301718456761001,0.03258558747517,0.08043159709244001
Trey Gilder,-0.12648839539523,-0.20680843253448,0.08032003713925001
Lynn Greer,0.47871992011757003,0.40009763815222,0.07862228196535001
Orlando Robinson,0.63407537902078,0.55608947132528,0.07798590769550004
Pooh Jeter,0.20339805117972,0.1261953748869,0.07720267629282002
Joel Ayayi,-0.14649814245841,-0.22177060402759,0.07527246156918001
Caleb Houstan,1.05513589389972,0.97993198119775,0.07520391270196998
Ben McLemore,0.63945629521951,0.56462908301477,0.07482721220474003
Isaiah Mobley,-0.17867307800195,-0.24979979518104,0.07112671717909001
Jonathan Kerner,0.02869454046023,-0.04064704372509,0.06934158418532
Edy Tavares,0.49341487515967,0.42674282996285,0.06667204519681999
Garret Siler,0.2629289480239,0.20125190048795,0.061677047535950005
Haywoode Workman,-0.32838432273827,-0.38736432417813,0.058980001439859965
Grant Riller,0.09588326193472,0.03696130599797,0.05892195593675
Hunter Tyson,-0.15715371603477998,-0.214906012154,0.05775229611921998
Francisco Garcia,-0.24118999362281998,-0.29695422915062997,0.05576423552781
Jalen Johnson,-0.27948296422461,-0.33334449676724004,0.053861532542630014
AJ Lawson,-0.07714362407804,-0.12993361867459002,0.05278999459655001
Michael Dickerson,-0.52217642702352,-0.57396018965888,0.051783762635360026
Voshon Lenard,0.73039872163124,0.6815502761123,0.048848445518940006
Tim Young,0.22210237593008,0.17410354342559,0.047998832504490004
MarShon Brooks,0.34160577631429,0.29440938605085,0.04719639026344001
Gerard King,-1.30474052087895,-1.35125653742247,0.04651601654352012
Kevin Salvadori,-0.37072106757677,-0.41483911877694,0.04411805120017004
Terry Taylor,1.5743364041099401,1.5321348981001899,0.04220150600975012
Yuta Tabuse,-0.13601568584363,-0.17738114081259,0.04136545496895999
Trevon Duval,0.10100177254368001,0.06036562768559,0.04063614485809
Slavko Vranes,0.03696581245594,-0.0021452088900612504,0.03911102134600125
James Singleton,-0.62228195590793,-0.65975051930945,0.03746856340151993
Greg Graham,0.07684525029907,0.03966720795083,0.037178042348239994
Jalen Crutcher,0.02819768570657,-0.008587498693105048,0.03678518439967505
Tony Bobbitt,0.0967017889275,0.06109458099999,0.035607207927509994
Collin Gillespie,0.16805792383114002,0.13287973717951,0.035178186651630014
Brandin Knight,0.11568490777024,0.08074224084431,0.034942666925930004
Robert Archibald,-2.26517628939826,-2.29983268091623,0.03465639151797005
Ade Murkey,-0.04260895836648,-0.07631197959093,0.03370302122444999
Louis King,-0.10061595260594,-0.1337551823768,0.03313922977086
Erick Strickland,-0.8412398535420701,-0.8742748656279,0.033035012085829915
Jacob Pullen,-0.19847622267449,-0.22952317462702002,0.031046951952530023
Jack Cooley,-0.66105432962612,-0.6910527711040201,0.029998441477900074
Randy Holcomb,0.08152986053787,0.055312563441,0.026217297096869995
Chris Herren,0.9154724759961499,0.8893440602878999,0.02612841570825003
Jeff Nordgaard,0.38243379163759,0.35656158275097,0.025872208886620028
Kirk Penney,-0.1659711290225,-0.19030020881978998,0.024329079797289994
Yante Maten,-0.04300999715188,-0.06717365944228,0.024163662290399995
Tim James,-0.64176791799594,-0.66447377912353,0.022705861127590016
Jawun Evans,-0.382101399566,-0.40456702092523994,0.022465621359239955
Paris Bass,-0.06761857501793,-0.08868011537829,0.021061540360360002
T.J. Warren,0.98670055714351,0.9685760026990099,0.018124554444500125
Jalen Slawson,0.19907389972694,0.18196056531854,0.017113334408399995
Billy Owens,-0.41844474807791,-0.43379530312349,0.01535055504558007
Adam Flagler,0.07928150498672999,0.06403196969735,0.01524953528937999
Cameron Oliver,0.71978373473287,0.7045776855614501,0.01520604917141996
Mychel Thompson,-0.1558516618215,-0.16734473879346,0.011493076971959997
Zach Lofton,-0.0027311410771262245,-0.013622130829800001,0.010890989752673778
Sim Bhullar,0.035476232152090004,0.02521466674456,0.010261565407530001
Wesley Johnson,-0.60880774074448,-0.61603845275292,0.007230712008439964
Dontae' Jones,-0.059198029550850004,-0.06424502551392,0.0050469959630700025
Pete Myers,-0.20265517629922,-0.20560713492274002,0.0029519586235200127
Sean Elliott,-1.41677801041513,-1.4194431151042999,0.0026651046891699656
Tyler Davis,-0.03645083375072,-0.03870372306047,0.002252889309749999
Andy Panko,-0.03645028865444,-0.03587210989621,-0.00057817875823
Dmytro Skapintsev,-0.04706671698587,-0.04473723146028,-0.0023294855255899995
Reggie Hanson,-0.22262366834382,-0.21884119678782,-0.0037824715560000246
Tyler Cavanaugh,0.29862813161265,0.30248778192192,-0.0038596503092699994
Esteban Batista,-0.46880897413369,-0.45986409295930997,-0.008944881174380043
Tim Breaux,-0.27060618964859,-0.26143842672381,-0.009167762924779978
Vincent Edwards,0.07336053203121,0.08394930127369,-0.010588769242480004
Feron Hunt,-0.19836488524760998,-0.18734980732554,-0.011015077922069995
Jett Howard,-0.41867237209317,-0.40620864768349,-0.012463724409679956
Brandon Sampson,1.08322863731795,1.09676844522651,-0.013539807908560103
Chris McCray,-0.06669700283924,-0.05296347484189,-0.013733527997350004
Charlie Brown Jr.,-0.93447648474017,-0.92029934538877,-0.014177139351399977
Rawle Alkins,0.48588785615060004,0.50192807017971,-0.01604021402910995
Jackson Vroman,-0.48054365843324,-0.46104233841828995,-0.019501320014950023
Daequan Cook,-0.37018379311717,-0.34885554219938997,-0.021328250917780015
Sundiata Gaines,-0.26411622784159,-0.24194833874632,-0.022167889095269996
Pepe Sanchez,-0.45072285847176996,-0.42842756721197,-0.0222952912598
Marvin Bagley III,1.115487628652,1.1380002220996701,-0.02251259344767005
Kosta Koufos,-1.55571039486528,-1.53058801908648,-0.02512237577879991
Shamorie Ponds,0.1695275178459,0.19502729616549,-0.025499778319590015
Jay Scrubb,0.07579466668516,0.10555377618893999,-0.029759109503779996
DeMarco Johnson,-0.17766674079175,-0.14773311440701,-0.029933626384739995
Trey McKinney-Jones,-0.0005131311101221679,0.030329446704389997,-0.030842577814512166
Chris Quinn,1.3288453227671901,1.3600299850337199,-0.031184662266529883
Kevin Edwards,-0.43524344901351,-0.40401479448415,-0.03122865452935995
Milton Doyle,-0.059739799179740004,-0.028015372757719998,-0.03172442642202
Kyle Alexander,-0.21338788379223003,-0.1801254761029,-0.033262407689330024
Jaime Echenique,-0.10773940316259,-0.07173098228178,-0.03600842088081
Robert Hite,-0.36268345244222,-0.32661254680949,-0.03607090563272999
Josh Reaves,-0.09559171689055,-0.05941966561481,-0.03617205127574
Mark Baker,-0.039817739541080005,-0.002680920151497659,-0.03713681938958234
Tremont Waters,0.41935325120392997,0.45650203789542,-0.037148786691490035
Kaiser Gates,-0.18112359805828002,-0.14390489426178002,-0.037218703796500004
Alex Scales,-0.03844380705344,0.0,-0.03844380705344
Alexander Johnson,1.52086069446087,1.55966283030301,-0.038802135842140074
Eric Riley,-0.63410351558771,-0.59426975825464,-0.03983375733307001
Shea Seals,-0.08481451763301,-0.04370862998969,-0.041105887643319995
Dedric Willoughby,0.05659016726259,0.09773362296926001,-0.04114345570667001
AJ Hammons,-0.12015053918869999,-0.0783648012398,-0.04178573794889999
Austin Rivers,1.36420225502665,1.40646594292149,-0.04226368789484007
Kevinn Pinkney,0.04674928897841,0.08951577416118,-0.04276648518277
Jerome Moiso,-3.21611446706619,-3.17197643413173,-0.04413803293445984
Matt Freije,-1.52476121108631,-1.47890375569382,-0.04585745539249005
Brandon Paul,-1.5696692243045498,-1.52046995452443,-0.04919926978011989
