Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Ryan Hollins,200797,16.88,15-20,2257,2270,-0.263,-0.585,0.321,-2.981,-1.476,2.717,0.892,1.826,2011
Jason Williams,1715,10.93,10-15,581,567,-1.987,-2.248,0.261,-2.736,-1.202,0.749,-1.046,1.795,2011
Marco Belinelli,201158,24.46,20-25,3948,3917,0.268,0.011,0.256,-2.51,-1.583,2.778,1.594,1.184,2011
Jordan Farmar,200770,24.6,20-25,3332,3307,0.05,-0.146,0.196,-2.51,-1.583,2.56,1.437,1.123,2011
Jason Smith,201160,14.31,10-15,2161,2160,-1.178,-1.373,0.195,-2.736,-1.202,1.559,-0.17,1.729,2011
Antonio McDyess,686,18.99,15-20,2883,2900,-1.558,-1.746,0.188,-2.981,-1.476,1.422,-0.269,1.692,2011
Shannon Brown,200769,19.13,15-20,3276,3281,-1.116,-1.28,0.164,-2.981,-1.476,1.864,0.196,1.668,2011
Tyrus Thomas,200748,21.0,20-25,1605,1612,-2.094,-2.202,0.108,-2.51,-1.583,0.415,-0.62,1.035,2011
Shaun Livingston,2733,17.27,15-20,2336,2333,-2.427,-2.514,0.087,-2.981,-1.476,0.553,-1.038,1.591,2011
AJ Price,201985,15.9,15-20,1697,1689,-0.688,-0.761,0.073,-2.981,-1.476,2.292,0.715,1.577,2011
Juwan Howard,436,10.38,10-15,1209,1226,-0.66,-0.724,0.064,-2.736,-1.202,2.077,0.478,1.598,2011
C.J. Watson,201228,13.3,10-15,2273,2300,-2.779,-2.836,0.057,-2.736,-1.202,-0.043,-1.633,1.591,2011
T.J. Ford,2551,18.86,15-20,1532,1529,-3.586,-3.622,0.037,-2.981,-1.476,-0.605,-2.146,1.541,2011
Von Wafer,101144,9.53,5-10,1058,1065,-3.195,-3.2,0.005,-2.267,-0.901,-0.928,-2.299,1.371,2011
Francisco Garcia,101128,23.89,20-25,2753,2725,-1.259,-1.259,-0.001,-2.51,-1.583,1.25,0.324,0.926,2011
Quentin Richardson,2047,16.76,15-20,1990,1978,-1.653,-1.576,-0.077,-2.981,-1.476,1.327,-0.1,1.427,2011
Brian Cardinal,2073,11.04,10-15,1230,1247,-1.137,-1.027,-0.109,-2.736,-1.202,1.6,0.175,1.425,2011
Patrick Patterson,202335,16.68,15-20,1668,1672,-1.63,-1.491,-0.14,-2.981,-1.476,1.35,-0.014,1.364,2011
Marreese Speights,201578,11.46,10-15,1455,1457,-2.422,-2.281,-0.141,-2.736,-1.202,0.314,-1.079,1.393,2011
Sam Young,201970,20.22,20-25,3488,3484,-1.485,-1.333,-0.152,-2.51,-1.583,1.024,0.249,0.775,2011
Ian Mahinmi,101133,8.71,5-10,990,991,-1.068,-0.911,-0.157,-2.267,-0.901,1.199,-0.011,1.209,2011
James Johnson,201949,21.61,20-25,1593,1605,-1.681,-1.498,-0.183,-2.51,-1.583,0.829,0.084,0.744,2011
Brandon Rush,201575,26.18,25-30,3523,3527,-0.021,0.162,-0.183,-1.782,-1.894,1.76,2.056,-0.295,2011
Quinton Ross,2624,9.81,5-10,660,679,-3.488,-3.299,-0.189,-2.267,-0.901,-1.221,-2.398,1.177,2011
Keith Bogans,2586,17.82,15-20,3302,3292,-2.183,-1.983,-0.201,-2.981,-1.476,0.797,-0.506,1.303,2011
Ronnie Price,101179,12.15,10-15,1310,1322,-2.474,-2.184,-0.29,-2.736,-1.202,0.262,-0.982,1.244,2011
John Wall,202322,37.77,35-40,5105,5072,0.304,0.615,-0.311,-0.63,-2.28,0.935,2.895,-1.96,2011
Craig Smith,200783,12.22,10-15,1107,1107,-1.612,-1.289,-0.322,-2.736,-1.202,1.125,-0.087,1.212,2011
Ramon Sessions,201196,26.33,25-30,4166,4184,2.003,2.472,-0.47,-1.782,-1.894,3.784,4.366,-0.582,2011
Travis Outlaw,2566,28.75,25-30,4333,4327,0.063,0.54,-0.478,-1.782,-1.894,1.844,2.434,-0.59,2011
Willie Warren,202378,7.04,5-10,253,253,-2.432,-1.927,-0.505,-2.267,-0.901,-0.165,-1.026,0.861,2011
Jason Kapono,2574,4.65,0-5,232,218,-0.723,-0.208,-0.515,-0.956,-0.168,0.233,-0.04,0.272,2011
Leandro Barbosa,2571,24.05,20-25,2726,2729,0.206,0.726,-0.52,-2.51,-1.583,2.716,2.309,0.407,2011
Kyrylo Fesenko,201178,8.6,5-10,863,864,-2.63,-2.106,-0.523,-2.267,-0.901,-0.363,-1.205,0.843,2011
Josh Howard,2572,22.7,20-25,819,816,-3.439,-2.904,-0.535,-2.51,-1.583,-0.929,-1.322,0.393,2011
Kwame Brown,2198,25.97,25-30,3144,3140,-1.39,-0.836,-0.554,-1.782,-1.894,0.392,1.058,-0.666,2011
Eduardo Najera,2059,12.01,10-15,681,684,-3.097,-2.522,-0.574,-2.736,-1.202,-0.36,-1.32,0.96,2011
Dante Cunningham,201967,20.99,20-25,3000,3011,-0.773,-0.187,-0.586,-2.51,-1.583,1.737,1.395,0.342,2011
Joey Dorsey,201595,12.14,10-15,992,980,-3.035,-2.429,-0.606,-2.736,-1.202,-0.298,-1.227,0.928,2011
Drew Gooden,2400,24.57,20-25,1592,1589,-1.957,-1.313,-0.643,-2.51,-1.583,0.553,0.269,0.284,2011
Chris Duhon,2768,15.18,15-20,1466,1479,-3.145,-2.462,-0.683,-2.981,-1.476,-0.165,-0.986,0.821,2011
Luke Walton,2575,8.97,5-10,920,919,-2.258,-1.562,-0.696,-2.267,-0.901,0.009,-0.661,0.67,2011
Gary Forbes,201814,12.55,10-15,1631,1631,-0.332,0.367,-0.699,-2.736,-1.202,2.404,1.569,0.836,2011
Jerryd Bayless,201573,21.06,20-25,2828,2847,-0.147,0.552,-0.699,-2.51,-1.583,2.363,2.134,0.229,2011
Mike Harris,200839,3.92,0-5,33,30,-1.269,-0.56,-0.709,-0.956,-0.168,-0.313,-0.392,0.079,2011
Nenad Krstic,2420,22.13,20-25,3100,3118,-1.714,-0.942,-0.772,-2.51,-1.583,0.795,0.64,0.155,2011
Corey Maggette,1894,20.9,20-25,2641,2656,-1.011,-0.223,-0.788,-2.51,-1.583,1.499,1.36,0.139,2011
Randy Foye,200751,24.62,20-25,2976,2993,-0.749,0.042,-0.791,-2.51,-1.583,1.761,1.625,0.136,2011
Jeremy Evans,202379,9.45,5-10,880,880,-1.895,-1.069,-0.826,-2.267,-0.901,0.372,-0.169,0.541,2011
Ronny Turiaf,101142,17.82,15-20,2414,2422,-4.036,-3.197,-0.839,-2.981,-1.476,-1.055,-1.721,0.665,2011
Jeremy Lin,202391,9.81,5-10,549,552,-1.842,-0.991,-0.851,-2.267,-0.901,0.425,-0.09,0.515,2011
Mickael Pietrus,2554,19.42,15-20,2113,2119,-3.455,-2.591,-0.864,-2.981,-1.476,-0.474,-1.115,0.64,2011
Chris Andersen,2365,16.27,15-20,1624,1620,-4.008,-3.141,-0.867,-2.981,-1.476,-1.028,-1.665,0.637,2011
Shawn Marion,1890,28.16,25-30,5510,5530,-2.082,-1.198,-0.884,-1.782,-1.894,-0.3,0.696,-0.996,2011
Brendan Haywood,2217,18.49,15-20,3027,3039,-1.431,-0.544,-0.887,-2.981,-1.476,1.55,0.932,0.617,2011
Semih Erden,201623,14.51,10-15,1114,1121,-2.378,-1.472,-0.906,-2.736,-1.202,0.358,-0.27,0.628,2011
Dahntay Jones,2563,13.09,10-15,1237,1255,-2.685,-1.712,-0.973,-2.736,-1.202,0.052,-0.509,0.561,2011
Sebastian Telfair,2742,19.2,15-20,1448,1445,-2.352,-1.369,-0.982,-2.981,-1.476,0.629,0.107,0.522,2011
JJ Hickson,201581,28.2,25-30,4383,4384,-0.501,0.508,-1.009,-1.782,-1.894,1.281,2.402,-1.121,2011
Kurt Thomas,703,22.66,20-25,2342,2334,-3.479,-2.444,-1.035,-2.51,-1.583,-0.969,-0.861,-0.108,2011
Matt Barnes,2440,19.24,15-20,2193,2192,-2.171,-1.127,-1.044,-2.981,-1.476,0.81,0.35,0.46,2011
Mo Williams,2590,30.84,30-35,3461,3463,-1.112,-0.052,-1.06,-1.387,-2.198,0.276,2.146,-1.871,2011
Eric Bledsoe,202339,22.72,20-25,3501,3502,-1.618,-0.55,-1.069,-2.51,-1.583,0.892,1.033,-0.141,2011
Carlos Arroyo,2306,18.51,15-20,2199,2199,-3.142,-2.059,-1.082,-2.981,-1.476,-0.161,-0.583,0.422,2011
Tyler Hansbrough,201946,21.93,20-25,3336,3324,-1.253,-0.132,-1.122,-2.51,-1.583,1.256,1.451,-0.194,2011
Chris Quinn,200809,7.12,5-10,545,559,-1.761,-0.625,-1.136,-2.267,-0.901,0.506,0.276,0.23,2011
Anthony Carter,1853,14.04,10-15,1018,1021,-3.154,-1.985,-1.169,-2.736,-1.202,-0.418,-0.783,0.365,2011
Jeff Teague,201952,13.75,10-15,2286,2290,-1.438,-0.257,-1.181,-2.736,-1.202,1.299,0.946,0.353,2011
DeMarre Carroll,201960,4.17,0-5,105,101,-1.419,-0.234,-1.186,-0.956,-0.168,-0.463,-0.066,-0.398,2011
Melvin Ely,2408,12.22,10-15,734,730,-2.298,-1.07,-1.228,-2.736,-1.202,0.439,0.133,0.306,2011
Austin Daye,201948,20.08,20-25,2708,2713,-1.263,-0.031,-1.232,-2.51,-1.583,1.247,1.552,-0.305,2011
Josh Childress,2735,16.55,15-20,1731,1734,-0.642,0.602,-1.244,-2.981,-1.476,2.338,2.079,0.26,2011
Charlie Villanueva,101111,21.92,20-25,3104,3087,-0.352,0.897,-1.249,-2.51,-1.583,2.158,2.48,-0.321,2011
Jonny Flynn,201938,18.54,15-20,1977,1980,-1.866,-0.612,-1.255,-2.981,-1.476,1.114,0.865,0.25,2011
Orien Greene,101158,1.77,0-5,10,10,-1.541,-0.278,-1.263,-0.956,-0.168,-0.586,-0.11,-0.475,2011
Yi Jianlian,201146,17.65,15-20,2150,2141,-1.509,-0.239,-1.271,-2.981,-1.476,1.471,1.238,0.233,2011
Danny Green,201980,11.44,10-15,192,193,-4.207,-2.934,-1.273,-2.736,-1.202,-1.47,-1.732,0.261,2011
Mike Miller,2034,20.43,20-25,1980,1988,-2.388,-1.111,-1.277,-2.51,-1.583,0.122,0.471,-0.349,2011
Trevor Booker,202344,16.36,15-20,2058,2066,-0.694,0.586,-1.279,-2.981,-1.476,2.287,2.062,0.225,2011
Luther Head,101129,16.27,15-20,1129,1138,-3.101,-1.799,-1.302,-2.981,-1.476,-0.121,-0.323,0.202,2011
Jarrett Jack,101127,20.75,20-25,3370,3357,-0.999,0.322,-1.321,-2.51,-1.583,1.511,1.904,-0.394,2011
Jeff Adrien,202399,8.52,5-10,377,387,-2.287,-0.965,-1.322,-2.267,-0.901,-0.02,-0.064,0.044,2011
Greivis Vasquez,202349,12.28,10-15,1883,1888,-2.126,-0.761,-1.364,-2.736,-1.202,0.611,0.441,0.17,2011
Derrick Caracter,202382,5.24,5-10,425,432,-1.865,-0.486,-1.379,-2.267,-0.901,0.402,0.415,-0.013,2011
Derrick Brown,201974,11.74,10-15,1098,1095,-2.203,-0.814,-1.388,-2.736,-1.202,0.534,0.388,0.146,2011
Solomon Jones,200780,13.54,10-15,1036,1057,-3.312,-1.921,-1.391,-2.736,-1.202,-0.576,-0.719,0.143,2011
Steve Novak,200779,7.17,5-10,424,426,-1.756,-0.325,-1.431,-2.267,-0.901,0.511,0.576,-0.065,2011
Ike Diogu,101113,13.04,10-15,892,896,-2.911,-1.463,-1.448,-2.736,-1.202,-0.174,-0.261,0.086,2011
Evan Turner,202323,23.04,20-25,3577,3624,-2.496,-1.009,-1.487,-2.51,-1.583,0.014,0.574,-0.56,2011
Monta Ellis,101145,40.33,40+,6358,6360,2.641,4.133,-1.491,-0.661,1.042,3.302,3.09,0.212,2011
Sundiata Gaines,202178,12.52,10-15,548,560,-3.329,-1.822,-1.508,-2.736,-1.202,-0.593,-0.619,0.026,2011
Garret Siler,202081,4.82,0-5,211,209,-1.007,0.504,-1.511,-0.956,-0.168,-0.051,0.672,-0.723,2011
Larry Owens,202082,11.89,10-15,286,281,-4.31,-2.786,-1.523,-2.736,-1.202,-1.573,-1.584,0.011,2011
DJ White,201591,14.57,10-15,1265,1262,-1.852,-0.305,-1.547,-2.736,-1.202,0.884,0.898,-0.013,2011
Hakim Warrick,101124,17.69,15-20,2746,2760,-0.445,1.118,-1.562,-2.981,-1.476,2.536,2.594,-0.058,2011
Spencer Hawes,201150,21.21,20-25,3435,3452,-2.773,-1.209,-1.564,-2.51,-1.583,-0.264,0.373,-0.637,2011
Alexis Ajinca,201582,10.0,5-10,670,674,-3.072,-1.502,-1.57,-2.267,-0.901,-0.806,-0.601,-0.204,2011
Michael Redd,2072,13.43,10-15,242,248,-3.47,-1.875,-1.595,-2.736,-1.202,-0.733,-0.673,-0.061,2011
Aaron Brooks,201166,21.76,20-25,2505,2508,0.499,2.119,-1.62,-2.51,-1.583,3.009,3.701,-0.693,2011
James Posey,1899,17.12,15-20,1636,1636,-4.265,-2.642,-1.623,-2.981,-1.476,-1.285,-1.166,-0.119,2011
Johan Petro,101130,11.6,10-15,1648,1676,-2.668,-1.041,-1.627,-2.736,-1.202,0.068,0.161,-0.093,2011
Luke Harangody,202376,13.07,10-15,1230,1247,-2.517,-0.864,-1.653,-2.736,-1.202,0.22,0.339,-0.119,2011
Tiago Splitter,201168,12.3,10-15,1512,1538,-2.731,-1.076,-1.655,-2.736,-1.202,0.005,0.126,-0.121,2011
Sherron Collins,202395,3.29,0-5,121,123,-1.432,0.235,-1.667,-0.956,-0.168,-0.476,0.403,-0.879,2011
Zaza Pachulia,2585,15.74,15-20,2641,2664,-1.681,0.002,-1.683,-2.981,-1.476,1.3,1.478,-0.179,2011
Erick Dampier,956,15.98,15-20,1548,1552,-4.605,-2.908,-1.697,-2.981,-1.476,-1.624,-1.432,-0.192,2011
Ronald Dupree,2648,4.25,0-5,25,26,-2.099,-0.381,-1.718,-0.956,-0.168,-1.144,-0.213,-0.93,2011
Gani Lawal,202371,1.93,0-5,4,4,-2.035,-0.31,-1.725,-0.956,-0.168,-1.079,-0.142,-0.938,2011
Hassan Whiteside,202355,1.74,0-5,2,3,-2.043,-0.31,-1.732,-0.956,-0.168,-1.087,-0.142,-0.944,2011
Brian Scalabrine,2243,4.89,0-5,173,182,-1.598,0.138,-1.737,-0.956,-0.168,-0.642,0.306,-0.949,2011
Wayne Ellington,201961,19.05,15-20,2376,2388,-1.577,0.208,-1.784,-2.981,-1.476,1.404,1.684,-0.28,2011
Matt Carroll,2679,10.78,10-15,1097,1102,-2.574,-0.758,-1.817,-2.736,-1.202,0.162,0.445,-0.283,2011
DJ Mbenga,2788,8.04,5-10,652,653,-4.082,-2.227,-1.855,-2.267,-0.901,-1.815,-1.326,-0.489,2011
Quincy Pondexter,202347,11.11,10-15,1345,1352,-3.254,-1.375,-1.878,-2.736,-1.202,-0.517,-0.173,-0.344,2011
Patrick Ewing,201607,2.74,0-5,40,37,-1.892,-0.006,-1.886,-0.956,-0.168,-0.936,0.162,-1.098,2011
DeShawn Stevenson,2052,16.09,15-20,2796,2831,-3.69,-1.79,-1.9,-2.981,-1.476,-0.709,-0.313,-0.396,2011
Damion James,202345,16.12,15-20,772,774,-4.942,-3.041,-1.902,-2.981,-1.476,-1.962,-1.564,-0.397,2011
Joe Smith,693,4.33,0-5,162,164,-2.381,-0.46,-1.921,-0.956,-0.168,-1.425,-0.292,-1.134,2011
Andy Rautins,202360,4.82,0-5,50,47,-2.229,-0.298,-1.931,-0.956,-0.168,-1.273,-0.13,-1.143,2011
Garrett Temple,202066,9.59,5-10,422,422,-2.492,-0.55,-1.942,-2.267,-0.901,-0.225,0.351,-0.576,2011
Dexter Pittman,202354,5.62,5-10,23,23,-3.795,-1.845,-1.95,-2.267,-0.901,-1.528,-0.944,-0.584,2011
Pooh Jeter,200817,13.84,10-15,1740,1749,-2.605,-0.582,-2.023,-2.736,-1.202,0.132,0.621,-0.489,2011
Zydrunas Ilgauskas,980,15.91,15-20,2353,2336,-2.081,-0.041,-2.04,-2.981,-1.476,0.899,1.435,-0.536,2011
Derrick Favors,202324,19.69,15-20,2844,2868,-2.957,-0.888,-2.069,-2.981,-1.476,0.023,0.588,-0.565,2011
Robin Lopez,201577,14.79,10-15,1974,1977,-2.737,-0.656,-2.081,-2.736,-1.202,-0.0,0.546,-0.547,2011
Al-Farouq Aminu,202329,17.92,15-20,2794,2801,-2.633,-0.545,-2.088,-2.981,-1.476,0.347,0.931,-0.584,2011
Jarron Collins,2260,6.48,5-10,348,357,-4.419,-2.312,-2.107,-2.267,-0.901,-2.152,-1.411,-0.741,2011
Will Bynum,101198,18.45,15-20,2106,2113,-1.236,0.891,-2.127,-2.981,-1.476,1.745,2.367,-0.622,2011
Antoine Wright,101120,4.48,0-5,57,64,-2.57,-0.436,-2.134,-0.956,-0.168,-1.614,-0.268,-1.346,2011
Mustafa Shakur,201203,7.23,5-10,309,313,-3.333,-1.182,-2.151,-2.267,-0.901,-1.066,-0.281,-0.785,2011
Brian Cook,2567,11.18,10-15,851,846,-2.87,-0.714,-2.156,-2.736,-1.202,-0.133,0.488,-0.621,2011
Joey Graham,101121,15.03,15-20,1127,1124,-4.082,-1.891,-2.191,-2.981,-1.476,-1.101,-0.414,-0.687,2011
Brian Skinner,1730,2.94,0-5,13,13,-2.327,-0.127,-2.2,-0.956,-0.168,-1.371,0.041,-1.412,2011
Antonio Daniels,1498,8.82,5-10,65,68,-4.035,-1.829,-2.205,-2.267,-0.901,-1.768,-0.929,-0.839,2011
Mario West,201238,19.33,15-20,218,225,-4.636,-2.408,-2.228,-2.981,-1.476,-1.656,-0.932,-0.724,2011
Kosta Koufos,201585,8.67,5-10,904,897,-2.465,-0.204,-2.261,-2.267,-0.901,-0.198,0.697,-0.895,2011
Cole Aldrich,202332,7.86,5-10,275,274,-3.812,-1.535,-2.277,-2.267,-0.901,-1.545,-0.634,-0.911,2011
Patty Mills,201988,12.23,10-15,1483,1491,-2.888,-0.595,-2.293,-2.736,-1.202,-0.152,0.607,-0.759,2011
Morris Peterson,2050,5.73,5-10,47,46,-4.209,-1.902,-2.307,-2.267,-0.901,-1.942,-1.001,-0.941,2011
Jamario Moon,200081,17.67,15-20,2043,2038,-3.461,-1.137,-2.324,-2.981,-1.476,-0.48,0.34,-0.82,2011
Royal Ivey,2767,6.19,5-10,299,305,-3.55,-1.211,-2.339,-2.267,-0.901,-1.283,-0.31,-0.973,2011
Kirk Hinrich,2550,29.95,25-30,4384,4384,-2.659,-0.313,-2.346,-1.782,-1.894,-0.877,1.581,-2.458,2011
Jamaal Magloire,2048,8.76,5-10,326,327,-4.178,-1.828,-2.35,-2.267,-0.901,-1.911,-0.927,-0.983,2011
Christian Eyenga,201963,21.52,20-25,1850,1857,-2.961,-0.593,-2.369,-2.51,-1.583,-0.452,0.99,-1.442,2011
Marcus Cousin,202408,4.58,0-5,41,40,-2.424,-0.04,-2.385,-0.956,-0.168,-1.468,0.128,-1.597,2011
Roger Mason Jr.,2427,12.27,10-15,729,733,-3.579,-1.181,-2.398,-2.736,-1.202,-0.843,0.021,-0.864,2011
Jason Maxiell,101131,16.32,15-20,1708,1706,-2.182,0.224,-2.406,-2.981,-1.476,0.799,1.7,-0.901,2011
Rasual Butler,2446,16.38,15-20,1483,1485,-4.864,-2.45,-2.414,-2.981,-1.476,-1.883,-0.974,-0.91,2011
Ime Udoka,2137,6.5,5-10,245,252,-3.935,-1.521,-2.414,-2.267,-0.901,-1.668,-0.62,-1.048,2011
Bobby Simmons,2250,7.76,5-10,27,28,-4.265,-1.822,-2.443,-2.267,-0.901,-1.998,-0.921,-1.077,2011
Renaldo Balkman,200764,7.83,5-10,133,130,-3.987,-1.542,-2.445,-2.267,-0.901,-1.72,-0.641,-1.079,2011
DaJuan Summers,201969,9.03,5-10,381,383,-3.86,-1.413,-2.446,-2.267,-0.901,-1.593,-0.513,-1.08,2011
Charlie Bell,2294,9.0,5-10,330,332,-3.766,-1.319,-2.447,-2.267,-0.901,-1.499,-0.418,-1.081,2011
Armon Johnson,202356,7.3,5-10,541,547,-4.486,-2.035,-2.451,-2.267,-0.901,-2.219,-1.134,-1.085,2011
Marcus Banks,2556,7.25,5-10,45,43,-4.218,-1.724,-2.494,-2.267,-0.901,-1.951,-0.823,-1.128,2011
Ben Wallace,1112,22.93,20-25,2232,2233,-4.364,-1.865,-2.499,-2.51,-1.583,-1.854,-0.282,-1.572,2011
Dominic McGuire,201187,14.62,10-15,1422,1417,-3.146,-0.601,-2.544,-2.736,-1.202,-0.409,0.601,-1.01,2011
Brandan Wright,201148,10.23,10-15,738,739,-4.271,-1.704,-2.567,-2.736,-1.202,-1.535,-0.501,-1.033,2011
John Lucas III,101249,5.05,5-10,20,20,-4.361,-1.78,-2.581,-2.267,-0.901,-2.094,-0.879,-1.215,2011
Sasha Vujacic,2756,24.59,20-25,3084,3060,-0.932,1.761,-2.693,-2.51,-1.583,1.578,3.343,-1.765,2011
Josh Powell,2694,12.1,10-15,1339,1337,-2.857,-0.152,-2.705,-2.736,-1.202,-0.12,1.051,-1.171,2011
Luke Babbitt,202337,5.72,5-10,270,272,-4.32,-1.614,-2.706,-2.267,-0.901,-2.053,-0.713,-1.34,2011
Jermaine Taylor,201966,14.18,10-15,984,988,-2.231,0.485,-2.716,-2.736,-1.202,0.506,1.688,-1.182,2011
Pops Mensah-Bonsu,200822,5.02,5-10,66,71,-4.591,-1.869,-2.722,-2.267,-0.901,-2.324,-0.968,-1.356,2011
Dan Gadzuric,2429,11.02,10-15,890,884,-4.035,-1.279,-2.755,-2.736,-1.202,-1.298,-0.077,-1.221,2011
Pape Sy,202377,6.99,5-10,60,60,-4.457,-1.684,-2.772,-2.267,-0.901,-2.19,-0.784,-1.406,2011
Maurice Evans,2230,21.22,20-25,2980,2996,-3.562,-0.77,-2.792,-2.51,-1.583,-1.052,0.812,-1.864,2011
Jerry Stackhouse,711,7.11,5-10,95,93,-4.473,-1.666,-2.808,-2.267,-0.901,-2.207,-0.765,-1.442,2011
Lou Amundson,200811,15.02,15-20,1364,1359,-4.908,-2.079,-2.829,-2.981,-1.476,-1.928,-0.603,-1.325,2011
Ish Smith,202397,10.27,10-15,881,887,-3.685,-0.847,-2.838,-2.736,-1.202,-0.948,0.356,-1.304,2011
Jordan Crawford,202348,24.44,20-25,1976,1982,-1.935,0.935,-2.87,-2.51,-1.583,0.575,2.517,-1.943,2011
Shelden Williams,200749,15.43,15-20,1822,1809,-4.023,-1.143,-2.879,-2.981,-1.476,-1.042,0.333,-1.375,2011
Manny Harris,202412,17.28,15-20,1799,1816,-2.673,0.238,-2.911,-2.981,-1.476,0.307,1.714,-1.407,2011
Kyle Weaver,201602,13.87,10-15,132,131,-5.965,-3.029,-2.937,-2.736,-1.202,-3.229,-1.826,-1.402,2011
Fabricio Oberto,101177,8.94,5-10,93,95,-4.713,-1.759,-2.954,-2.267,-0.901,-2.446,-0.858,-1.588,2011
Raja Bell,1952,30.84,30-35,3996,3994,-2.956,0.004,-2.959,-1.387,-2.198,-1.569,2.202,-3.77,2011
Lance Stephenson,202362,9.56,5-10,232,239,-4.552,-1.59,-2.962,-2.267,-0.901,-2.285,-0.689,-1.595,2011
Solomon Alabi,202374,4.92,0-5,112,111,-2.732,0.242,-2.974,-0.956,-0.168,-1.776,0.41,-2.186,2011
Chris Johnson,202419,9.92,5-10,300,305,-4.552,-1.574,-2.978,-2.267,-0.901,-2.285,-0.673,-1.612,2011
Francisco Elson,1922,9.84,5-10,1136,1144,-3.764,-0.767,-2.997,-2.267,-0.901,-1.497,0.134,-1.631,2011
Hilton Armstrong,200756,9.22,5-10,1025,1020,-3.795,-0.789,-3.006,-2.267,-0.901,-1.528,0.112,-1.64,2011
Dominique Jones,202346,7.51,5-10,255,250,-4.811,-1.789,-3.022,-2.267,-0.901,-2.544,-0.888,-1.655,2011
Samardo Samuels,202396,18.96,15-20,1367,1371,-3.958,-0.91,-3.048,-2.981,-1.476,-0.977,0.566,-1.544,2011
Damien Wilkins,2863,13.01,10-15,1350,1353,-3.478,-0.421,-3.057,-2.736,-1.202,-0.742,0.781,-1.523,2011
Mehmet Okur,2246,12.96,10-15,325,322,-4.008,-0.919,-3.089,-2.736,-1.202,-1.271,0.283,-1.555,2011
Avery Bradley,202340,5.24,5-10,310,322,-4.436,-1.345,-3.091,-2.267,-0.901,-2.169,-0.444,-1.725,2011
Maurice Ager,200772,7.25,5-10,56,54,-4.601,-1.494,-3.107,-2.267,-0.901,-2.334,-0.594,-1.741,2011
Martell Webster,101110,23.79,20-25,2180,2183,-1.379,1.734,-3.113,-2.51,-1.583,1.131,3.317,-2.186,2011
Theo Ratliff,689,7.05,5-10,140,148,-4.646,-1.486,-3.16,-2.267,-0.901,-2.379,-0.585,-1.794,2011
Leon Powe,200796,10.92,10-15,636,643,-3.361,-0.186,-3.175,-2.736,-1.202,-0.624,1.016,-1.64,2011
Joel Przybilla,2038,14.44,10-15,940,945,-4.368,-1.176,-3.192,-2.736,-1.202,-1.631,0.027,-1.658,2011
Devin Ebanks,202365,5.88,5-10,240,241,-4.449,-1.244,-3.205,-2.267,-0.901,-2.182,-0.343,-1.839,2011
Sasha Pavlovic,2562,11.68,10-15,676,685,-4.119,-0.875,-3.244,-2.736,-1.202,-1.382,0.327,-1.709,2011
Zabian Dowdell,202220,12.15,10-15,572,574,-4.651,-1.405,-3.246,-2.736,-1.202,-1.915,-0.203,-1.712,2011
Yao Ming,2397,18.1,15-20,188,188,-6.13,-2.862,-3.268,-2.981,-1.476,-3.15,-1.386,-1.764,2011
Ed Davis,202334,24.64,20-25,3087,3105,-1.677,1.667,-3.344,-2.51,-1.583,0.833,3.249,-2.417,2011
Darius Songaila,2443,7.06,5-10,137,138,-4.042,-0.698,-3.344,-2.267,-0.901,-1.775,0.203,-1.977,2011
Ben Uzoh,202386,10.42,10-15,813,819,-4.328,-0.939,-3.389,-2.736,-1.202,-1.591,0.263,-1.855,2011
Darnell Jackson,201616,8.23,5-10,999,1008,-4.265,-0.848,-3.417,-2.267,-0.901,-1.998,0.053,-2.051,2011
James Anderson,202341,11.01,10-15,546,556,-4.318,-0.892,-3.425,-2.736,-1.202,-1.581,0.31,-1.891,2011
Xavier Henry,202333,13.88,10-15,984,990,-4.832,-1.388,-3.443,-2.736,-1.202,-2.095,-0.186,-1.909,2011
Lester Hudson,201991,6.67,5-10,141,143,-5.464,-2.009,-3.455,-2.267,-0.901,-3.197,-1.108,-2.089,2011
Darko Milicic,2545,24.44,20-25,3376,3377,-4.165,-0.681,-3.484,-2.51,-1.583,-1.655,0.901,-2.556,2011
Earl Clark,201947,11.04,10-15,915,919,-5.12,-1.606,-3.514,-2.736,-1.202,-2.384,-0.404,-1.98,2011
Alonzo Gee,202087,19.95,15-20,2153,2169,-3.769,-0.251,-3.518,-2.981,-1.476,-0.789,1.225,-2.014,2011
Jordan Hill,201941,15.62,15-20,2188,2182,-2.953,0.589,-3.542,-2.981,-1.476,0.028,2.065,-2.037,2011
Craig Brackins,202342,10.94,10-15,59,59,-5.425,-1.841,-3.584,-2.736,-1.202,-2.689,-0.639,-2.05,2011
Etan Thomas,2041,6.31,5-10,176,174,-4.425,-0.835,-3.59,-2.267,-0.901,-2.158,0.065,-2.224,2011
Earl Barron,2853,14.55,10-15,576,578,-4.266,-0.674,-3.593,-2.736,-1.202,-1.53,0.529,-2.058,2011
Goran Dragic,201609,17.63,15-20,2360,2398,-3.718,-0.111,-3.607,-2.981,-1.476,-0.737,1.365,-2.102,2011
Gordon Hayward,202330,16.91,15-20,2296,2309,-2.112,1.501,-3.613,-2.981,-1.476,0.869,2.978,-2.109,2011
