Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Luc Mbah a Moute,201601,28.6,25-30,3737,3729,-1.782,-2.579,0.797,-2.065,-2.014,0.283,-0.564,0.847,2015
Jameer Nelson,2749,22.32,20-25,2762,2766,0.607,-0.174,0.781,-2.089,-1.566,2.696,1.392,1.304,2015
Brook Lopez,201572,29.17,25-30,4466,4453,-0.37,-1.149,0.78,-2.065,-2.014,1.695,0.865,0.83,2015
Wilson Chandler,201163,31.68,30-35,4902,4898,1.132,0.372,0.761,-1.287,-2.223,2.42,2.595,-0.175,2015
Spencer Hawes,201150,17.45,15-20,2610,2634,-0.332,-1.019,0.687,-2.808,-1.794,2.475,0.775,1.7,2015
Cory Jefferson,203928,10.62,10-15,1022,1031,-1.932,-2.614,0.683,-3.0,-1.066,1.068,-1.549,2.617,2015
Brian Roberts,203148,18.47,15-20,2537,2532,-0.107,-0.79,0.683,-2.808,-1.794,2.701,1.005,1.696,2015
Michael Beasley,201563,21.03,20-25,979,987,-2.734,-3.407,0.673,-2.089,-1.566,-0.645,-1.841,1.196,2015
Bojan Bogdanovic,202711,23.77,20-25,3884,3903,1.812,1.159,0.653,-2.089,-1.566,3.901,2.725,1.176,2015
Donald Sloan,202388,20.88,20-25,2121,2129,-1.245,-1.897,0.652,-2.089,-1.566,0.844,-0.33,1.174,2015
Lou Amundson,200811,17.68,15-20,1771,1786,-2.371,-3.009,0.638,-2.808,-1.794,0.437,-1.214,1.651,2015
Ersan Ilyasova,101141,22.74,20-25,2831,2824,1.206,0.575,0.63,-2.089,-1.566,3.295,2.142,1.153,2015
Hollis Thompson,203138,25.01,25-30,3537,3539,0.602,0.003,0.599,-2.065,-2.014,2.667,2.017,0.65,2015
Tim Frazier,204025,21.77,20-25,497,491,-2.313,-2.887,0.574,-2.089,-1.566,-0.224,-1.32,1.096,2015
Jonas Valanciunas,202685,26.2,25-30,4243,4251,-0.914,-1.466,0.552,-2.065,-2.014,1.151,0.548,0.602,2015
Michael Carter-Williams,203487,32.57,30-35,4571,4551,-2.574,-3.074,0.5,-1.287,-2.223,-1.287,-0.851,-0.436,2015
Jeff Green,201145,31.47,30-35,5326,5310,0.218,-0.273,0.491,-1.287,-2.223,1.505,1.95,-0.445,2015
Rasual Butler,2446,20.06,20-25,2879,2872,-0.165,-0.654,0.489,-2.089,-1.566,1.924,0.913,1.011,2015
Gorgui Dieng,203476,30.04,30-35,4291,4304,-0.529,-0.922,0.393,-1.287,-2.223,0.758,1.301,-0.542,2015
Ryan Kelly,203527,23.72,20-25,2352,2343,0.104,-0.263,0.367,-2.089,-1.566,2.193,1.304,0.89,2015
Norris Cole,202708,24.41,20-25,3599,3618,0.495,0.158,0.337,-2.089,-1.566,2.585,1.724,0.86,2015
Ömer Aşik,201600,26.08,25-30,3911,3921,-2.116,-2.424,0.308,-2.065,-2.014,-0.051,-0.409,0.359,2015
Ekpe Udoh,202327,3.89,0-5,280,277,-0.162,-0.469,0.307,-0.918,-0.226,0.756,-0.243,0.999,2015
Mason Plumlee,203486,21.25,20-25,3400,3402,0.878,0.603,0.275,-2.089,-1.566,2.967,2.17,0.798,2015
Josh McRoberts,201177,17.41,15-20,548,547,-3.318,-3.584,0.266,-2.808,-1.794,-0.511,-1.79,1.279,2015
Jimmer Fredette,202690,10.18,10-15,977,979,-0.818,-1.074,0.255,-3.0,-1.066,2.182,-0.008,2.19,2015
Damjan Rudez,204014,15.4,15-20,2048,2031,-0.756,-1.006,0.25,-2.808,-1.794,2.051,0.788,1.263,2015
Beno Udrih,2757,18.92,15-20,3177,3196,-0.403,-0.652,0.248,-2.808,-1.794,2.404,1.143,1.262,2015
Brandan Wright,201148,19.31,15-20,2853,2866,-0.799,-1.047,0.248,-2.808,-1.794,2.009,0.748,1.261,2015
Ian Mahinmi,101133,18.78,15-20,2207,2234,-1.397,-1.639,0.243,-2.808,-1.794,1.411,0.155,1.256,2015
Alec Burks,202692,33.3,30-35,1703,1695,-0.624,-0.84,0.216,-1.287,-2.223,0.663,1.383,-0.72,2015
Taj Gibson,201959,27.29,25-30,3762,3752,-1.278,-1.487,0.208,-2.065,-2.014,0.786,0.528,0.259,2015
Dion Waiters,203079,27.6,25-30,4374,4372,-0.569,-0.777,0.208,-2.065,-2.014,1.496,1.238,0.259,2015
Nikola Vucevic,202696,34.17,30-35,4968,4946,-0.551,-0.718,0.167,-1.287,-2.223,0.736,1.505,-0.769,2015
Shabazz Muhammad,203498,22.78,20-25,1729,1739,-0.095,-0.258,0.163,-2.089,-1.566,1.994,1.308,0.686,2015
Channing Frye,101112,24.93,20-25,3674,3657,0.239,0.112,0.127,-2.089,-1.566,2.328,1.678,0.65,2015
Meyers Leonard,203086,15.39,15-20,1871,1861,-2.646,-2.766,0.119,-2.808,-1.794,0.161,-0.971,1.132,2015
Jordan Clarkson,203903,25.01,25-30,2801,2804,0.616,0.498,0.118,-2.065,-2.014,2.681,2.512,0.169,2015
Amar'e Stoudemire,2405,21.09,20-25,2528,2519,0.327,0.22,0.107,-2.089,-1.566,2.416,1.786,0.629,2015
Kendall Marshall,203088,14.91,10-15,796,797,-0.718,-0.818,0.1,-3.0,-1.066,2.282,0.248,2.034,2015
Miles Plumlee,203101,16.36,15-20,2380,2377,-0.753,-0.798,0.046,-2.808,-1.794,2.055,0.996,1.059,2015
Hedo Turkoglu,2045,11.36,10-15,1488,1484,-0.668,-0.71,0.043,-3.0,-1.066,2.333,0.356,1.977,2015
Robert Sacre,203135,16.92,15-20,2190,2200,-1.565,-1.598,0.033,-2.808,-1.794,1.242,0.196,1.046,2015
Kyle Singler,202713,21.8,20-25,3426,3445,0.107,0.086,0.021,-2.089,-1.566,2.196,1.652,0.543,2015
Caron Butler,2406,20.81,20-25,3110,3096,-0.767,-0.768,0.001,-2.089,-1.566,1.322,0.798,0.524,2015
Gary Neal,202390,22.08,20-25,2290,2291,-0.614,-0.568,-0.047,-2.089,-1.566,1.475,0.999,0.476,2015
Hassan Whiteside,202355,23.8,20-25,2167,2176,-0.942,-0.891,-0.052,-2.089,-1.566,1.147,0.676,0.471,2015
Markel Brown,203900,16.63,15-20,1550,1557,-0.498,-0.443,-0.055,-2.808,-1.794,2.31,1.352,0.958,2015
Jason Richardson,2202,21.92,20-25,806,813,-2.615,-2.539,-0.076,-2.089,-1.566,-0.526,-0.973,0.447,2015
Greivis Vasquez,202349,24.28,20-25,4001,4012,0.476,0.566,-0.09,-2.089,-1.566,2.565,2.133,0.432,2015
Leandro Barbosa,2571,14.88,10-15,2455,2456,-0.383,-0.289,-0.095,-3.0,-1.066,2.617,0.777,1.84,2015
Lorenzo Brown,203485,18.92,15-20,1035,1039,-0.95,-0.845,-0.105,-2.808,-1.794,1.858,0.95,0.908,2015
Nik Stauskas,203917,15.43,15-20,2241,2227,0.075,0.193,-0.118,-2.808,-1.794,2.882,1.987,0.895,2015
Isaiah Canaan,203477,19.96,15-20,1851,1849,-2.081,-1.953,-0.128,-2.808,-1.794,0.726,-0.159,0.885,2015
Glenn Robinson III,203922,7.45,5-10,520,528,-0.502,-0.329,-0.173,-2.442,-0.669,1.94,0.34,1.6,2015
Dennis Schroder,203471,19.69,15-20,3468,3486,-0.377,-0.189,-0.188,-2.808,-1.794,2.43,1.606,0.825,2015
Nerlens Noel,203457,30.82,30-35,4546,4542,-1.998,-1.808,-0.19,-1.287,-2.223,-0.711,0.415,-1.126,2015
Alexey Shved,203144,18.27,15-20,1492,1498,-0.685,-0.472,-0.213,-2.808,-1.794,2.123,1.322,0.8,2015
Jodie Meeks,201975,24.37,20-25,2823,2817,0.072,0.312,-0.24,-2.089,-1.566,2.161,1.878,0.283,2015
Omri Casspi,201956,21.14,20-25,2832,2837,0.395,0.634,-0.24,-2.089,-1.566,2.484,2.201,0.283,2015
Mike Scott,203118,16.52,15-20,2499,2504,-1.134,-0.889,-0.245,-2.808,-1.794,1.674,0.906,0.768,2015
Jared Cunningham,203099,4.68,0-5,181,182,-0.658,-0.404,-0.254,-0.918,-0.226,0.261,-0.178,0.439,2015
Tony Wroten,203100,29.82,25-30,1792,1789,-0.053,0.24,-0.293,-2.065,-2.014,2.012,2.254,-0.242,2015
Jeremy Evans,202379,7.0,5-10,498,505,-1.797,-1.493,-0.304,-2.442,-0.669,0.645,-0.824,1.469,2015
Brandon Bass,101138,23.52,20-25,3942,3996,-0.921,-0.616,-0.305,-2.089,-1.566,1.168,0.95,0.218,2015
Chuck Hayes,101236,8.81,5-10,491,491,-1.534,-1.22,-0.314,-2.442,-0.669,0.908,-0.552,1.459,2015
Dorell Wright,2748,12.34,10-15,1151,1147,-1.425,-1.056,-0.369,-3.0,-1.066,1.575,0.01,1.565,2015
Marcus Thornton,201977,15.01,15-20,1446,1435,-2.328,-1.953,-0.375,-2.808,-1.794,0.479,-0.159,0.638,2015
Alexis Ajinca,201582,14.07,10-15,1802,1803,-0.962,-0.575,-0.386,-3.0,-1.066,2.039,0.49,1.548,2015
Chris Andersen,2365,18.86,15-20,2143,2126,-3.319,-2.907,-0.412,-2.808,-1.794,-0.511,-1.112,0.601,2015
Alex Len,203458,22.0,20-25,3082,3085,-2.333,-1.889,-0.444,-2.089,-1.566,-0.244,-0.323,0.079,2015
Sean Kilpatrick,203930,17.88,15-20,141,142,-4.315,-3.861,-0.454,-2.808,-1.794,-1.508,-2.066,0.559,2015
Jason Thompson,201574,24.58,20-25,3883,3899,-0.365,0.129,-0.493,-2.089,-1.566,1.724,1.695,0.029,2015
Ramon Sessions,201196,18.56,15-20,2730,2746,-2.681,-2.183,-0.498,-2.808,-1.794,0.127,-0.389,0.515,2015
Dewayne Dedmon,203473,14.32,10-15,1638,1644,-3.661,-3.155,-0.506,-3.0,-1.066,-0.661,-2.089,1.429,2015
Jordan Adams,203919,8.28,5-10,470,484,-1.636,-1.116,-0.52,-2.442,-0.669,0.806,-0.447,1.253,2015
Austin Rivers,203085,20.57,20-25,3541,3591,-1.099,-0.562,-0.537,-2.089,-1.566,0.99,1.005,-0.015,2015
Bismack Biyombo,202687,19.42,15-20,2362,2383,-2.116,-1.568,-0.548,-2.808,-1.794,0.692,0.226,0.466,2015
Rajon Rondo,200765,29.69,25-30,4144,4159,-2.458,-1.906,-0.552,-2.065,-2.014,-0.393,0.108,-0.501,2015
Joel Anthony,201202,8.29,5-10,783,775,-2.373,-1.798,-0.575,-2.442,-0.669,0.069,-1.129,1.198,2015
Jabari Parker,203953,29.54,25-30,1443,1454,-1.797,-1.177,-0.62,-2.065,-2.014,0.268,0.837,-0.569,2015
Tarik Black,204028,18.97,15-20,2287,2286,-2.092,-1.47,-0.622,-2.808,-1.794,0.716,0.324,0.391,2015
Kirk Hinrich,2550,24.39,20-25,3350,3338,-1.11,-0.466,-0.643,-2.089,-1.566,0.979,1.1,-0.121,2015
D.J. Augustin,201571,23.95,20-25,3839,3836,-0.013,0.631,-0.644,-2.089,-1.566,2.077,2.197,-0.121,2015
Ish Smith,202397,15.12,15-20,1651,1646,-2.613,-1.93,-0.682,-2.808,-1.794,0.195,-0.136,0.331,2015
Kendrick Perkins,2570,16.89,15-20,2305,2293,-2.788,-2.074,-0.714,-2.808,-1.794,0.019,-0.28,0.299,2015
Mike Muscala,203488,12.55,10-15,1166,1174,-1.497,-0.77,-0.727,-3.0,-1.066,1.504,0.296,1.208,2015
Shawn Marion,1890,19.31,15-20,2153,2179,-1.604,-0.864,-0.74,-2.808,-1.794,1.204,0.931,0.273,2015
Jose Calderon,101181,30.24,30-35,2405,2391,-0.94,-0.121,-0.819,-1.287,-2.223,0.347,2.101,-1.755,2015
Quincy Acy,203112,18.93,15-20,2439,2453,-3.085,-2.266,-0.819,-2.808,-1.794,-0.277,-0.472,0.195,2015
Willie Green,2584,18.29,15-20,1847,1833,-3.512,-2.66,-0.852,-2.808,-1.794,-0.704,-0.866,0.161,2015
Tim Hardaway Jr.,203501,24.02,20-25,3206,3191,0.448,1.341,-0.893,-2.089,-1.566,2.538,2.907,-0.37,2015
Kevin Seraphin,202338,15.63,15-20,2456,2468,-1.369,-0.464,-0.906,-2.808,-1.794,1.438,1.331,0.108,2015
Kent Bazemore,203145,17.65,15-20,3178,3208,-1.749,-0.825,-0.923,-2.808,-1.794,1.059,0.969,0.09,2015
Justin Holiday,203200,11.14,10-15,1350,1371,-2.27,-1.345,-0.925,-3.0,-1.066,0.73,-0.279,1.009,2015
Paul George,202331,15.15,15-20,171,173,-4.689,-3.74,-0.949,-2.808,-1.794,-1.882,-1.946,0.064,2015
Shawne Williams,200761,17.25,15-20,2025,2027,-1.087,-0.118,-0.969,-2.808,-1.794,1.721,1.676,0.044,2015
C.J. Wilcox,203912,4.79,0-5,201,201,-1.313,-0.307,-1.005,-0.918,-0.226,-0.394,-0.082,-0.313,2015
Carlos Boozer,2430,23.83,20-25,3318,3335,0.569,1.58,-1.011,-2.089,-1.566,2.659,3.147,-0.488,2015
Gerald Wallace,2222,8.94,5-10,570,569,-1.567,-0.542,-1.026,-2.442,-0.669,0.875,0.127,0.747,2015
James Michael McAdoo,203949,9.14,5-10,299,309,-1.651,-0.591,-1.06,-2.442,-0.669,0.791,0.078,0.713,2015
Larry Sanders,202336,21.69,20-25,1155,1179,-3.61,-2.55,-1.06,-2.089,-1.566,-1.521,-0.983,-0.538,2015
Joe Ingles,204060,21.17,20-25,3147,3133,-1.844,-0.775,-1.07,-2.089,-1.566,0.245,0.792,-0.547,2015
Elton Brand,1882,13.49,10-15,943,955,-2.363,-1.236,-1.127,-3.0,-1.066,0.638,-0.17,0.807,2015
Kris Humphries,2743,21.01,20-25,2561,2576,-2.341,-1.192,-1.149,-2.089,-1.566,-0.252,0.374,-0.626,2015
Malcolm Lee,202723,2.02,0-5,4,5,-1.628,-0.472,-1.156,-0.918,-0.226,-0.71,-0.246,-0.464,2015
Tyrus Thomas,200748,3.26,0-5,13,13,-1.529,-0.357,-1.172,-0.918,-0.226,-0.611,-0.132,-0.48,2015
PJ Hairston,203798,15.27,15-20,1350,1361,-1.589,-0.403,-1.186,-2.808,-1.794,1.218,1.391,-0.173,2015
Quincy Miller,203113,11.97,10-15,251,243,-4.012,-2.814,-1.198,-3.0,-1.066,-1.012,-1.748,0.736,2015
Jerrelle Benimon,203968,1.36,0-5,5,4,-1.787,-0.577,-1.209,-0.918,-0.226,-0.869,-0.352,-0.517,2015
Eric Moreland,203961,0.69,0-5,4,5,-1.633,-0.406,-1.227,-0.918,-0.226,-0.715,-0.18,-0.534,2015
Miroslav Raduljica,203545,4.55,0-5,44,46,-1.598,-0.36,-1.238,-0.918,-0.226,-0.68,-0.135,-0.546,2015
Lance Stephenson,202362,25.79,25-30,3041,3034,-2.908,-1.663,-1.245,-2.065,-2.014,-0.843,0.351,-1.195,2015
Joey Dorsey,201595,12.38,10-15,1743,1759,-2.377,-1.123,-1.254,-3.0,-1.066,0.623,-0.057,0.681,2015
Ed Davis,202334,23.29,20-25,3590,3601,0.328,1.595,-1.267,-2.089,-1.566,2.417,3.161,-0.744,2015
Lance Thomas,202498,24.04,20-25,2822,2836,-1.314,-0.041,-1.273,-2.089,-1.566,0.776,1.525,-0.75,2015
Thomas Robinson,203080,14.77,10-15,1585,1580,-2.086,-0.767,-1.32,-3.0,-1.066,0.914,0.299,0.615,2015
Toure' Murry,203315,3.62,0-5,35,37,-1.934,-0.589,-1.345,-0.918,-0.226,-1.016,-0.364,-0.652,2015
Sim Bhullar,204021,0.9,0-5,3,5,-1.768,-0.41,-1.357,-0.918,-0.226,-0.85,-0.185,-0.665,2015
Reggie Bullock Jr.,203493,9.39,5-10,657,655,-3.008,-1.647,-1.362,-2.442,-0.669,-0.567,-0.978,0.411,2015
Jarrett Jack,101127,28.01,25-30,4612,4586,-1.626,-0.262,-1.364,-2.065,-2.014,0.438,1.752,-1.314,2015
Gigi Datome,203540,9.96,5-10,438,427,-2.804,-1.435,-1.369,-2.442,-0.669,-0.362,-0.766,0.404,2015
Jamaal Franklin,203479,4.39,0-5,30,29,-1.477,-0.101,-1.376,-0.918,-0.226,-0.558,0.125,-0.683,2015
Cameron Bairstow,203946,3.53,0-5,120,122,-1.012,0.388,-1.401,-0.918,-0.226,-0.094,0.614,-0.708,2015
Tayshaun Prince,2419,24.08,20-25,2646,2654,-1.618,-0.215,-1.403,-2.089,-1.566,0.471,1.351,-0.88,2015
Kostas Papanikolaou,203123,18.5,15-20,1643,1630,-3.074,-1.654,-1.42,-2.808,-1.794,-0.266,0.141,-0.407,2015
Nazr Mohammed,1737,5.57,5-10,273,267,-2.788,-1.364,-1.423,-2.442,-0.669,-0.346,-0.696,0.35,2015
Jordan Hill,201941,26.78,25-30,3677,3660,-1.834,-0.41,-1.424,-2.065,-2.014,0.231,1.604,-1.374,2015
Danny Granger,101122,20.42,20-25,1131,1132,-2.215,-0.764,-1.452,-2.089,-1.566,-0.126,0.803,-0.929,2015
Lucas Nogueira,203512,3.84,0-5,47,48,-1.643,-0.171,-1.472,-0.918,-0.226,-0.725,0.055,-0.78,2015
Chase Budinger,201978,19.19,15-20,2523,2528,-1.327,0.157,-1.484,-2.808,-1.794,1.481,1.951,-0.471,2015
Kyle O'Quinn,203124,16.16,15-20,1579,1592,-3.855,-2.352,-1.503,-2.808,-1.794,-1.048,-0.557,-0.49,2015
Shane Larkin,203499,24.53,20-25,3481,3489,-0.386,1.183,-1.57,-2.089,-1.566,1.703,2.75,-1.047,2015
Dwight Buycks,202779,20.45,20-25,236,239,-3.704,-2.125,-1.579,-2.089,-1.566,-1.615,-0.559,-1.056,2015
Greg Stiemsma,201880,3.86,0-5,128,134,-1.31,0.275,-1.586,-0.918,-0.226,-0.392,0.501,-0.893,2015
Glen Davis,201175,12.22,10-15,2084,2086,-3.327,-1.718,-1.609,-3.0,-1.066,-0.327,-0.652,0.325,2015
Jordan Farmar,200770,14.71,10-15,1043,1045,-3.129,-1.502,-1.627,-3.0,-1.066,-0.129,-0.436,0.307,2015
Charlie Villanueva,101111,10.6,10-15,1478,1483,-1.139,0.491,-1.63,-3.0,-1.066,1.861,1.557,0.304,2015
Matt Bonner,2588,12.99,10-15,1887,1866,-1.074,0.557,-1.63,-3.0,-1.066,1.927,1.623,0.304,2015
Seth Curry,203552,3.9,0-5,15,16,-2.055,-0.397,-1.658,-0.918,-0.226,-1.137,-0.171,-0.966,2015
JJ Hickson,201581,19.33,15-20,2817,2831,-2.438,-0.764,-1.674,-2.808,-1.794,0.369,1.03,-0.661,2015
David Wear,204033,3.48,0-5,13,14,-1.882,-0.191,-1.691,-0.918,-0.226,-0.964,0.035,-0.998,2015
Cartier Martin,201858,8.62,5-10,389,378,-3.338,-1.637,-1.701,-2.442,-0.669,-0.896,-0.968,0.072,2015
Jeff Adrien,202399,12.67,10-15,429,437,-3.908,-2.176,-1.732,-3.0,-1.066,-0.908,-1.11,0.202,2015
Sebastian Telfair,2742,20.44,20-25,622,622,-4.228,-2.463,-1.765,-2.089,-1.566,-2.139,-0.897,-1.242,2015
Carl Landry,201171,17.02,15-20,2333,2324,-2.827,-1.053,-1.774,-2.808,-1.794,-0.02,0.741,-0.761,2015
Aaron Gordon,203932,16.96,15-20,1538,1579,-2.672,-0.872,-1.8,-2.808,-1.794,0.136,0.922,-0.787,2015
E'Twaun Moore,202734,9.01,5-10,990,1005,-2.362,-0.504,-1.858,-2.442,-0.669,0.08,0.165,-0.085,2015
Zoran Dragic,204054,4.7,0-5,151,149,-1.713,0.186,-1.899,-0.918,-0.226,-0.794,0.412,-1.206,2015
Tyler Johnson,204020,18.84,15-20,1173,1184,-4.19,-2.227,-1.963,-2.808,-1.794,-1.383,-0.433,-0.95,2015
Erick Green,203475,9.53,5-10,821,816,-1.313,0.658,-1.971,-2.442,-0.669,1.129,1.327,-0.198,2015
Randy Foye,200751,21.73,20-25,2187,2192,-1.989,-0.013,-1.976,-2.089,-1.566,0.1,1.554,-1.453,2015
Alex Kirk,203945,2.8,0-5,27,26,-2.111,-0.124,-1.987,-0.918,-0.226,-1.193,0.102,-1.295,2015
Shannon Brown,200769,17.75,15-20,168,166,-4.652,-2.647,-2.005,-2.808,-1.794,-1.844,-0.852,-0.992,2015
KJ McDaniels,203909,21.8,20-25,2692,2697,-2.694,-0.679,-2.015,-2.089,-1.566,-0.605,0.887,-1.492,2015
Maurice Harkless,203090,14.98,10-15,1328,1337,-3.504,-1.469,-2.035,-3.0,-1.066,-0.504,-0.403,-0.101,2015
Jon Leuer,202720,13.08,10-15,1611,1619,-3.786,-1.74,-2.046,-3.0,-1.066,-0.786,-0.674,-0.111,2015
Ray McCallum,203492,21.11,20-25,2842,2849,-1.058,0.994,-2.052,-2.089,-1.566,1.031,2.56,-1.529,2015
Anderson Varejao,2760,24.45,20-25,1218,1215,-3.482,-1.424,-2.058,-2.089,-1.566,-1.393,0.142,-1.535,2015
Dwight Powell,203939,8.15,5-10,477,478,-2.281,-0.216,-2.065,-2.442,-0.669,0.161,0.453,-0.292,2015
Devyn Marble,203906,13.01,10-15,437,443,-4.673,-2.594,-2.079,-3.0,-1.066,-1.672,-1.528,-0.145,2015
Chris Kaman,2549,18.89,15-20,2785,2784,-2.455,-0.347,-2.108,-2.808,-1.794,0.353,1.448,-1.095,2015
T.J. Warren,203933,15.35,15-20,1241,1227,-3.559,-1.433,-2.126,-2.808,-1.794,-0.751,0.361,-1.113,2015
Bryce Cotton,203955,10.63,10-15,324,325,-3.452,-1.31,-2.142,-3.0,-1.066,-0.452,-0.244,-0.208,2015
Robbie Hummel,203133,16.48,15-20,1442,1455,-1.633,0.515,-2.148,-2.808,-1.794,1.174,2.309,-1.135,2015
Luke Ridnour,2557,14.53,10-15,1355,1346,-1.985,0.165,-2.15,-3.0,-1.066,1.015,1.231,-0.216,2015
Travis Wear,204037,13.18,10-15,1262,1273,-3.011,-0.782,-2.228,-3.0,-1.066,-0.01,0.284,-0.294,2015
Bruno Caboclo,203998,2.93,0-5,42,41,-2.362,-0.052,-2.31,-0.918,-0.226,-1.444,0.174,-1.618,2015
Festus Ezeli,203105,10.95,10-15,1385,1387,-3.554,-1.219,-2.334,-3.0,-1.066,-0.553,-0.153,-0.4,2015
Victor Claver,201964,7.6,5-10,148,147,-3.924,-1.533,-2.391,-2.442,-0.669,-1.482,-0.864,-0.618,2015
Brandon Davies,203561,15.66,15-20,854,851,-2.612,-0.212,-2.4,-2.808,-1.794,0.196,1.583,-1.387,2015
Jarnell Stokes,203950,6.64,5-10,250,254,-3.96,-1.55,-2.411,-2.442,-0.669,-1.518,-0.881,-0.638,2015
Shayne Whittington,203963,5.41,5-10,207,207,-3.048,-0.619,-2.43,-2.442,-0.669,-0.607,0.05,-0.657,2015
Ryan Hollins,200797,9.59,5-10,876,883,-3.658,-1.194,-2.464,-2.442,-0.669,-1.216,-0.525,-0.691,2015
Phil Pressey,203515,12.0,10-15,1186,1206,-3.822,-1.317,-2.505,-3.0,-1.066,-0.821,-0.251,-0.571,2015
Ognjen Kuzmic,203136,4.48,0-5,146,148,-2.661,-0.133,-2.528,-0.918,-0.226,-1.743,0.093,-1.835,2015
Clint Capela,203991,7.47,5-10,448,463,-4.142,-1.607,-2.535,-2.442,-0.669,-1.7,-0.938,-0.762,2015
Russ Smith,203893,5.42,5-10,145,137,-4.489,-1.947,-2.542,-2.442,-0.669,-2.048,-1.279,-0.769,2015
Derrick Williams,202682,19.75,15-20,2915,2940,-1.071,1.498,-2.569,-2.808,-1.794,1.737,3.293,-1.556,2015
David Stockton,204065,11.03,10-15,71,73,-4.949,-2.364,-2.584,-3.0,-1.066,-1.948,-1.298,-0.65,2015
Bernard James,203108,9.85,5-10,303,304,-3.543,-0.958,-2.585,-2.442,-0.669,-1.101,-0.289,-0.812,2015
Dahntay Jones,2563,3.74,0-5,272,289,-2.316,0.305,-2.621,-0.918,-0.226,-1.398,0.53,-1.928,2015
Xavier Henry,202333,9.51,5-10,166,165,-3.679,-1.022,-2.657,-2.442,-0.669,-1.237,-0.353,-0.884,2015
Toney Douglas,201962,14.71,10-15,327,327,-4.163,-1.499,-2.664,-3.0,-1.066,-1.163,-0.433,-0.729,2015
James Young,203923,10.71,10-15,667,662,-3.07,-0.348,-2.722,-3.0,-1.066,-0.07,0.718,-0.788,2015
Jason Smith,201160,21.77,20-25,3401,3392,0.147,2.874,-2.728,-2.089,-1.566,2.236,4.441,-2.205,2015
Elliot Williams,202343,9.13,5-10,219,223,-4.222,-1.491,-2.731,-2.442,-0.669,-1.78,-0.822,-0.958,2015
Austin Daye,201948,10.12,10-15,678,682,-3.619,-0.883,-2.737,-3.0,-1.066,-0.619,0.183,-0.802,2015
Jeff Ayres,201965,7.51,5-10,763,767,-1.824,0.939,-2.763,-2.442,-0.669,0.618,1.608,-0.99,2015
Kenyon Martin,2030,9.46,5-10,207,210,-4.039,-1.266,-2.773,-2.442,-0.669,-1.597,-0.597,-1.0,2015
Jason Maxiell,101131,14.39,10-15,1707,1703,-2.599,0.189,-2.788,-3.0,-1.066,0.401,1.255,-0.854,2015
Jeff Withey,203481,6.99,5-10,487,491,-2.773,0.05,-2.823,-2.442,-0.669,-0.331,0.719,-1.05,2015
Kyle Anderson,203937,10.85,10-15,681,689,-3.238,-0.401,-2.836,-3.0,-1.066,-0.237,0.665,-0.902,2015
Will Cherry,203805,8.68,5-10,133,137,-3.899,-1.047,-2.852,-2.442,-0.669,-1.457,-0.378,-1.079,2015
Andrea Bargnani,200745,27.08,25-30,1484,1482,-2.386,0.477,-2.864,-2.065,-2.014,-0.321,2.492,-2.813,2015
Allen Crabbe,203459,13.39,10-15,1432,1428,-3.338,-0.428,-2.91,-3.0,-1.066,-0.338,0.638,-0.976,2015
Larry Drew II,203580,18.26,15-20,421,421,-5.759,-2.845,-2.914,-2.808,-1.794,-2.951,-1.05,-1.901,2015
Ben Gordon,2732,14.11,10-15,1546,1545,-2.551,0.377,-2.928,-3.0,-1.066,0.449,1.443,-0.994,2015
Francisco Garcia,101128,14.31,10-15,378,385,-4.829,-1.874,-2.956,-3.0,-1.066,-1.829,-0.808,-1.021,2015
James Jones,2592,11.74,10-15,1864,1878,-1.664,1.32,-2.984,-3.0,-1.066,1.336,2.386,-1.05,2015
Furkan Aldemir,203128,13.18,10-15,1063,1059,-2.196,0.793,-2.989,-3.0,-1.066,0.805,1.859,-1.054,2015
Chris Douglas-Roberts,201604,8.54,5-10,198,202,-3.857,-0.834,-3.023,-2.442,-0.669,-1.415,-0.166,-1.25,2015
Justin Hamilton,203120,17.38,15-20,1363,1359,-4.3,-1.274,-3.026,-2.808,-1.794,-1.492,0.521,-2.013,2015
Lester Hudson,201991,11.11,10-15,192,187,-5.223,-2.189,-3.034,-3.0,-1.066,-2.223,-1.123,-1.1,2015
Jack Cooley,204022,5.45,5-10,174,180,-4.135,-1.079,-3.056,-2.442,-0.669,-1.693,-0.41,-1.283,2015
Alonzo Gee,202087,12.25,10-15,1338,1351,-2.682,0.416,-3.098,-3.0,-1.066,0.318,1.481,-1.163,2015
Greg Smith,202962,8.64,5-10,711,712,-5.008,-1.896,-3.112,-2.442,-0.669,-2.566,-1.227,-1.339,2015
Jordan Hamilton,202706,8.72,5-10,243,248,-3.681,-0.519,-3.162,-2.442,-0.669,-1.239,0.15,-1.389,2015
Jeremy Lamb,203087,13.46,10-15,1207,1214,-3.713,-0.486,-3.228,-3.0,-1.066,-0.713,0.58,-1.293,2015
Adreian Payne,203940,23.11,20-25,1422,1427,-2.286,0.95,-3.235,-2.089,-1.566,-0.196,2.516,-2.713,2015
JaMychal Green,203210,6.83,5-10,330,333,-4.262,-1.02,-3.241,-2.442,-0.669,-1.82,-0.351,-1.468,2015
