Name,Season,Offensive Prior RAPM,Defensive Prior RAPM,Offensive Raw RAPM,Defensive Raw RAPM,Offensive Final RAPM,Defensive Final RAPM,RAPM
Anfernee Simons,2023,2.0660377459344854,-2.07565009495742,-0.7267721913052588,0.5169584829493417,1.3392655546292267,-1.5586916120080785,2.897957166637305
DeMar DeRozan,2023,2.6928221766404823,-0.3251669935689061,-0.4539311566275249,-0.3160433284623995,2.2388910200129573,-0.6412103220313057,2.880101342044263
Luke Kennard,2024,0.3042151736163847,-2.4864089292483555,0.6833498959164889,0.6117747268896581,0.9875650695328736,-1.8746342023586975,2.862199271891571
Khris Middleton,2020,4.176550941096072,1.2693419962238135,-2.0145154594974324,-1.9649318821245343,2.1620354815986396,-0.6955898859007208,2.8576253674993604
Pascal Siakam,2023,2.938492983430644,-0.8154415086305034,-0.9145165395357505,0.001291339552346901,2.0239764438948935,-0.8141501690781564,2.83812661297305
De'Aaron Fox,2023,3.773905907867937,-1.0267057964100648,-1.8426479568849985,0.12074470520631136,1.9312579509829384,-0.9059610912037535,2.8372190421866916
De'Aaron Fox,2024,3.4519255575623244,-0.1147630068959606,-1.2120124862475175,-0.48077307620706894,2.239913071314807,-0.5955360831030295,2.8354491544178364
Jaylen Brown,2021,2.5961087741390205,-0.6475889811536637,-0.7135411676361371,-0.2992519908685854,1.8825676065028834,-0.946840972022249,2.8294085785251326
Jordan Clarkson,2022,3.943654818848387,-0.4870634210984947,-1.858220462512121,-0.25569477444479405,2.0854343563362656,-0.7427581955432887,2.828192551879554
Caris LeVert,2020,2.465716887965635,-1.130977751889371,-0.4902024497610259,0.28283545575342794,1.975514438204609,-0.8481422961359432,2.823656734340552
Keldon Johnson,2020,3.4619565869103965,0.3671003658238332,-0.22152878584375613,0.05419340843278684,3.2404278010666405,0.42129377425662007,2.8191340268100205
Kawhi Leonard,2021,5.153831569288146,1.6027824769409094,-2.0063960675980614,-1.2587210137609184,3.1474355016900843,0.344061463179991,2.8033740385100936
Khris Middleton,2023,3.348388135328843,-0.0946544217131668,-0.8779031604203061,-0.23520276945859603,2.470484974908537,-0.3298571911717628,2.8003421660803
Kyrie Irving,2017,4.215719229823256,-0.5308865706940944,-2.162079492483157,-0.20476285189629564,2.0536397373400996,-0.73564942259039,2.7892891599304894
Wayne Selden,2018,0.4813366309812898,-2.861859431893291,0.3968887230619744,0.9595281647086968,0.8782253540432643,-1.902331267184594,2.7805566212278583
LeBron James,2020,4.305634548411595,0.9774907036412914,-1.8339712492820133,-1.2798925657979747,2.4716632991295815,-0.3024018621566833,2.7740651612862646
Bradley Beal,2023,2.5191499051770565,-0.5813871382707614,-0.5171307891382508,-0.18892628443674903,2.002019116038806,-0.7703134227075104,2.7723325387463165
DeMar DeRozan,2021,2.069295776246197,-0.8967269317978257,-0.06809816358024341,0.13738787317551887,2.0011976126659534,-0.7593390586223068,2.76053667128826
Zion Williamson,2020,2.4987541476905486,-0.9210915883085264,-0.5189142630553452,0.14752233575648074,1.9798398846352034,-0.7735692525520457,2.753409137187249
Khris Middleton,2024,3.241068223068246,-0.439904940217743,-1.2097225879298836,-0.2799711350040669,2.0313456351383623,-0.7198760752218099,2.751221710360172
Chris Clemons,2020,0.5907007759692251,-2.5554832759239057,0.10456658117475494,0.5022962804679215,0.69526735714398,-2.053186995455984,2.748454352599964
Jayson Tatum,2021,3.1559302418861703,-0.1890088447254019,-0.8386193987940327,-0.23829604382683683,2.3173108430921374,-0.4273048885522387,2.744615731644376
Klay Thompson,2023,2.352781183838795,-0.7571184179734822,-0.9827173436072688,-0.5811375549248884,1.3700638402315262,-1.3382559728983705,2.7083198131298967
Pascal Siakam,2024,2.767484395622493,-1.1351689333653951,-1.1323299405316376,0.07743263966303489,1.6351544550908554,-1.0577362937023602,2.6928907487932157
