team,pred_net_rating,pred_off,pred_def,total_minutes,matched_minutes,minute_coverage,run,source_file,actual_net_rating,actual_wins,team_ortg,team_drtg
CHA,-0.15289383263482542,-0.040892843692582496,0.11209998284890065,18609.108333333334,16040.375,0.8619636531035653,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-9.299999999999997,19,107.3,116.6
CHI,0.13627831062147636,0.3311111921639923,0.19480286302832167,19984.666666666668,18418.971666666668,0.9216551856423258,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-1.5,39,114.1,115.6
CLE,1.672707962611449,0.6174916855222772,-1.0552162770891718,20082.44,19478.22,0.9699130185375882,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,9.5,64,121.7,112.2
DAL,0.989811537159063,0.5895738849636274,-0.4001851064377253,20921.701666666668,20865.085000000003,0.9972938785014381,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-1.2000000000000028,39,114.8,116.0
DEN,1.710167008058424,1.0942704344833376,-0.6157874448921346,19855.0,19546.97,0.9844860236716193,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,3.9000000000000057,50,119.9,116.0
DET,-0.07096805116597155,-0.23144794790934223,-0.16040238753985306,21628.95833333333,20275.156666666666,0.9374079118465793,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,1.9000000000000057,44,115.0,113.1
GSW,2.2715471829003877,1.4483918943295495,-0.8232226648743298,17249.981666666667,16496.193333333333,0.95630207916163,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,3.299999999999997,48,115.0,111.7
HOU,1.0754347115863123,0.44899837516792857,-0.6264363003642952,20154.903333333332,19406.685,0.9628766101747616,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,4.5,52,115.3,110.8
IND,1.3010530769033788,1.3855741281801643,0.08463535243428033,19916.290000000005,19281.838333333333,0.9681440837291146,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,2.200000000000003,50,116.5,114.3
LAC,0.9021456188702573,0.833934455496736,-0.06840681085620992,19740.836666666666,19655.673333333332,0.9956859309070148,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,4.799999999999997,50,115.1,110.3
LAL,1.388870613544255,0.6386824312074149,-0.7500361811899154,19286.356666666667,17534.35166666667,0.9091583221092218,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,1.2000000000000028,50,115.9,114.7
MEM,0.5472408217108505,0.004065592708234696,-0.5430886810593569,19751.23,15944.471666666666,0.8072647458748983,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,4.700000000000003,48,117.7,113.0
MIA,0.5094269544944339,-0.19849100026722188,-0.7077641719786059,21966.763333333336,19658.655,0.8949272453884496,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,0.5999999999999943,37,113.5,112.9
MIL,0.7693382769092164,0.7877797370507094,0.018289521017596365,20911.763333333332,20733.22333333333,0.991462221661843,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,2.5,48,115.9,113.4
MIN,1.5536616715723628,0.5700105360506128,-0.9832857446351196,20060.014999999996,18662.406666666662,0.9303286496379323,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,5.099999999999994,49,116.6,111.5
NOP,0.1591537040140094,0.08987595935373682,-0.06931983554308026,19196.51666666667,15332.845000000001,0.7987305856704905,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-9.5,21,110.4,119.9
NYK,2.6252713171521678,1.2570041917717183,-1.368305468848798,19953.376666666667,19277.348333333335,0.9661196024799813,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,4.200000000000003,51,118.5,114.3
OKC,2.2104689758896012,1.1650434450725646,-1.0456121650804822,19703.11666666667,18161.95666666667,0.9217809026829089,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,12.799999999999997,68,120.3,107.5
ORL,1.1834137153387985,0.16322477842479738,-1.0200332616349317,18422.075,16793.463333333333,0.9115945588829343,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-0.19999999999998863,41,109.4,109.6
PHI,0.7995757110440472,0.4069213674582254,-0.3925698701911759,19446.931666666667,14387.535,0.7398357358688719,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-6.299999999999997,24,111.9,118.2
PHO,1.596880219983116,1.3029089345842972,-0.29383917246512,21059.495,18573.16,0.8819375773255722,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-3.0999999999999943,36,116.2,119.3
POR,-0.862359648348856,-0.6365694643943217,0.2257426668340524,19834.43,18510.786666666667,0.9332653707047123,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-3.0,36,111.7,114.7
SAC,1.1270519052783037,0.9254005198496148,-0.201442896433058,20079.525,19322.091666666667,0.962278324146944,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,0.5,40,116.7,116.2
SAS,0.28087095222720454,0.07946202011964369,-0.20138827897326086,20653.281666666666,18449.76,0.8933088841652201,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-2.799999999999997,34,114.4,117.2
TOR,-0.2613978029568879,-0.18435933436747717,0.07700163707436487,18809.978333333333,13880.41,0.7379280163976797,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-4.299999999999997,30,110.5,114.8
UTA,-0.4188348966940268,0.1309076080832275,0.5497035280456235,19597.205,15038.946666666667,0.7674026304601429,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-9.200000000000003,17,111.2,120.4
WAS,-0.7377598000881991,-0.4341594901678003,0.3035882135069637,18386.441666666666,11435.226666666666,0.6219379950715496,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-12.299999999999997,18,106.8,119.1
