Season,metric,value_column,weight_column,n_players,mean,median,p25,p75,weighted_mean,age_standardized_weighted_mean,weight_sum
2020,BRef OBPM,BRef_OBPM,BRef_MP,31,-2.2193548387096778,-2.9,-3.65,-1.25,-2.0910203951154016,-2.064758332915619,31282.0
2021,BRef OBPM,BRef_OBPM,BRef_MP,33,-2.524242424242424,-2.2,-3.6,-1.4,-2.1090430307020167,-1.6459250839333845,33418.0
2022,BRef OBPM,BRef_OBPM,BRef_MP,41,-2.229268292682927,-1.9,-3.4,-1.2,-1.72921620965785,-1.743165240780451,41210.0
2023,BRef OBPM,BRef_OBPM,BRef_MP,32,-2.3312500000000003,-2.6,-3.3249999999999997,-0.6749999999999999,-1.7289099649892878,-1.5953098056168584,38274.0
2024,BRef OBPM,BRef_OBPM,BRef_MP,28,-1.7249999999999999,-1.4,-3.3499999999999996,-0.45,-1.3585702831061495,-1.1966937954354773,32426.0
1997,BRef PER,BRef_PER,BRef_MP,18,13.288888888888886,13.7,11.275,14.825,14.300508487835407,14.358282715842318,25566.0
1998,BRef PER,BRef_PER,BRef_MP,13,15.015384615384617,14.3,13.6,16.1,15.9516878483835,15.779279803391198,22425.0
1999,BRef PER,BRef_PER,BRef_MP,14,14.664285714285713,13.7,12.925,16.925,15.69272381896267,15.817814261256121,12108.0
2000,BRef PER,BRef_PER,BRef_MP,14,13.114285714285712,12.65,11.7,14.05,14.698287493513236,14.879658512881454,19270.0
2001,BRef PER,BRef_PER,BRef_MP,15,11.193333333333332,12.2,9.05,13.149999999999999,12.125166900420759,9.580618324595523,17825.0
2002,BRef PER,BRef_PER,BRef_MP,21,13.319047619047618,13.0,11.7,13.8,14.091156812339333,13.62887747098706,27230.0
2003,BRef PER,BRef_PER,BRef_MP,18,11.8,11.25,9.525,14.425,12.860056009150792,13.090881973240204,25353.0
2004,BRef PER,BRef_PER,BRef_MP,16,12.175,10.9,9.55,13.45,13.267014597394443,13.139268838581483,25484.0
2005,BRef PER,BRef_PER,BRef_MP,27,12.618518518518519,13.3,9.75,14.850000000000001,13.4530932334638,13.162339485360667,35513.0
2006,BRef PER,BRef_PER,BRef_MP,20,12.415000000000001,12.6,11.475,14.45,13.935929367313106,13.388010076629744,25937.0
2007,BRef PER,BRef_PER,BRef_MP,21,12.804761904761907,12.4,10.8,14.8,13.024179810082732,12.922562017232227,24537.0
2008,BRef PER,BRef_PER,BRef_MP,23,12.082608695652173,11.6,10.0,14.3,12.315936533647472,12.328702672359256,27164.0
2009,BRef PER,BRef_PER,BRef_MP,27,14.114814814814816,14.2,12.4,16.5,14.799512243679075,14.62330662980045,40184.0
2010,BRef PER,BRef_PER,BRef_MP,22,13.636363636363637,13.5,12.350000000000001,16.025,14.371404761156013,14.50793449600555,31799.0
2011,BRef PER,BRef_PER,BRef_MP,23,12.22173913043478,11.0,9.45,14.7,13.791567857018673,13.682802347910087,28759.0
2012,BRef PER,BRef_PER,BRef_MP,25,13.272,13.3,11.5,14.5,13.601338467180053,13.780226970170133,27270.0
2013,BRef PER,BRef_PER,BRef_MP,28,12.8,12.75,10.35,15.675,13.398298921807317,13.352195504747362,31627.0
2014,BRef PER,BRef_PER,BRef_MP,21,10.033333333333331,9.4,7.7,12.7,11.021845764854616,10.597660217615372,23730.0
2015,BRef PER,BRef_PER,BRef_MP,24,10.258333333333333,10.399999999999999,8.425,12.675,11.180009004952723,11.123439139060666,26652.0
2016,BRef PER,BRef_PER,BRef_MP,27,12.600000000000001,12.3,9.65,14.95,13.43851596572021,13.457354665300965,32789.0
2017,BRef PER,BRef_PER,BRef_MP,24,10.737499999999999,10.850000000000001,8.575,12.4,10.402316318136554,10.66589864797847,23097.0
2018,BRef PER,BRef_PER,BRef_MP,30,12.056666666666665,11.95,9.850000000000001,14.95,13.022119297895184,12.59044366769834,40051.0
2019,BRef PER,BRef_PER,BRef_MP,30,12.303333333333335,11.05,9.525,14.525,13.310060715540168,12.853773466951068,39858.0
