Season,metric,value_column,weight_column,n_players,mean,median,p25,p75,weighted_mean,age_standardized_weighted_mean,weight_sum
2004,Off At Ref Age,Off_at_ref,Poss,16,0.7494861332425109,-0.30333735974838877,-1.2349096355683298,1.6494810215987734,1.8972550561442925,1.7096855711865924,99011.0
2005,Off At Ref Age,Off_at_ref,Poss,20,1.4477882179534185,1.7772061037632623,-0.014996738193452874,2.9383516723070398,2.0560553832298116,1.9997816171591654,127660.0
2006,Off At Ref Age,Off_at_ref,Poss,20,0.0847932015205207,-0.3886483276929602,-1.7257541515960442,1.34585167230704,1.3650376281527112,1.1156078090140462,99205.0
2007,Off At Ref Age,Off_at_ref,Poss,20,0.5342496677681412,0.30397360819618247,-1.26065963556833,2.2709736081961824,1.1656595913818284,1.2626049316700776,95998.0
2008,Off At Ref Age,Off_at_ref,Poss,20,-0.04192708267515084,-0.5083373597483889,-1.4772428437206744,0.8498403644316703,0.2937380256549769,0.474309947362209,105417.0
2009,Off At Ref Age,Off_at_ref,Poss,20,1.1064124634526284,1.495003261806547,-0.34827639180381764,2.5442310215987733,1.7945734994101494,1.5495657221936434,139090.0
2010,Off At Ref Age,Off_at_ref,Poss,20,1.0686593427458067,0.7066626402516112,-0.2394854303180834,2.2345032618065472,1.695944844297567,1.5906140780024298,124857.0
2011,Off At Ref Age,Off_at_ref,Poss,20,-0.30267856535566906,-0.6216483276929601,-2.11014832769296,0.5583001113390289,0.7893453838343131,0.8681877207579943,108046.0
2012,Off At Ref Age,Off_at_ref,Poss,20,0.9880525314387881,0.9586626402516112,-0.7945263918038175,2.0465071562793256,1.2445608969140032,1.3772936581109245,99772.0
2013,Off At Ref Age,Off_at_ref,Poss,20,0.6723553951094351,0.25685167230703987,-0.7060263918038174,2.084503261806547,1.2992051835263683,1.2558035083908399,110231.0
2014,Off At Ref Age,Off_at_ref,Poss,20,-0.2955286670460587,-0.852837359748389,-1.9554928437206744,0.17075715627932547,0.840849992927352,0.5005916049481731,93679.0
2015,Off At Ref Age,Off_at_ref,Poss,20,0.5120394572649285,0.1893803090135086,-1.6606483276929604,1.2032236081961825,1.6979326841412758,1.2951844996442874,100302.0
2016,Off At Ref Age,Off_at_ref,Poss,20,1.0211075815759156,0.7312061037632624,0.3244958484039557,1.7169810215987735,1.3961633697603792,1.0844463709817183,123038.0
2017,Off At Ref Age,Off_at_ref,Poss,20,-0.006790258539399896,-0.17583735974838885,-1.239996738193453,1.1768516723070401,0.3750961935859844,0.13570086436530107,91831.0
2018,Off At Ref Age,Off_at_ref,Poss,20,1.2715858146997259,1.408003261806547,-0.02375415159604427,2.06435167230704,1.762300625340519,1.7145962741770622,150083.0
2019,Off At Ref Age,Off_at_ref,Poss,20,1.4675843320192072,1.5574884350013647,-0.276699888660971,2.87884036443167,1.9740656395507667,1.484084625934213,145447.0
2020,Off At Ref Age,Off_at_ref,Poss,20,0.9272871956898548,1.2369736081961824,0.08535468278490475,1.980753261806547,1.1874107653668584,1.1592497619031137,117401.0
2021,Off At Ref Age,Off_at_ref,Poss,20,1.002583694803271,1.1735032618065468,-0.02513400933972565,2.26909036443167,1.2245032201697934,1.0260447564334472,117389.0
2022,Off At Ref Age,Off_at_ref,Poss,20,0.8615088608756547,0.8051626402516112,-0.2487428437206744,1.86505752474162,1.1449873159423312,0.8501247382984433,129281.0
2023,Off At Ref Age,Off_at_ref,Poss,20,0.954023519420422,1.1676774670567933,-0.5312354303180834,2.204003261806547,1.284587909641997,1.240752932842142,136174.0
2024,Off At Ref Age,Off_at_ref,Poss,20,1.1143104452465626,0.9439884350013648,0.3237310215987735,1.7591046827849046,1.3710210275144794,1.5867559480469495,120208.0
1997,Off VORP,VORP_Off,Poss,18,0.8203888888888886,0.7430000000000001,-0.56375,1.9637499999999999,1.6812844271046405,1.7714292602301798,100219.0
1998,Off VORP,VORP_Off,Poss,13,1.1023846153846155,0.556,-0.764,3.159,1.9204242465894643,1.266976885427154,87303.0
1999,Off VORP,VORP_Off,Poss,14,1.8410714285714282,2.0389999999999997,0.35675,3.4745,2.670862847811334,2.236297111374418,47152.0
2000,Off VORP,VORP_Off,Poss,14,1.6513571428571427,1.807,-0.118,3.13675,2.408315177189623,2.4413282696898637,76246.0
2001,Off VORP,VORP_Off,Poss,15,0.8888,1.782,-1.5375,2.9219999999999997,1.510215637645216,0.2928767844837545,68949.0
2002,Off VORP,VORP_Off,Poss,20,1.0050500000000002,0.5515,-0.22749999999999998,1.722,1.912181066916238,1.5068763448363824,106850.0
2003,Off VORP,VORP_Off,Poss,18,0.7833333333333332,0.8225,-0.16775,2.0067500000000003,1.2256667467900568,1.2299570532111552,99846.0
2004,Off VORP,VORP_Off,Poss,16,1.2244375,0.5880000000000001,0.06625,2.2525,1.867414176202644,1.7092849004163038,99011.0
2005,Off VORP,VORP_Off,Poss,20,2.14235,2.2855,1.2035,3.17525,2.5605232649224505,2.560438648096214,127660.0
2006,Off VORP,VORP_Off,Poss,20,1.0522,0.5655,-0.49675,2.6875,2.1216468423970567,1.850011236154463,99205.0
2007,Off VORP,VORP_Off,Poss,20,1.5801000000000003,1.2610000000000001,0.06824999999999999,3.266,2.075319287901831,2.0641758233082124,95998.0
2008,Off VORP,VORP_Off,Poss,20,1.0859,1.1435,0.09025,1.82775,1.242359439179639,1.3711545952957442,105417.0
2009,Off VORP,VORP_Off,Poss,20,1.1065,1.3045,0.10300000000000001,2.4277499999999996,1.5707508663455314,1.4526991288264228,139090.0
2010,Off VORP,VORP_Off,Poss,20,1.4183,1.27,0.26275,2.1195,1.7821561226042595,1.643150459742758,124857.0
2011,Off VORP,VORP_Off,Poss,20,0.6243499999999998,0.46099999999999997,-0.576,1.03875,1.3665053032967438,1.293886543713991,108046.0
2012,Off VORP,VORP_Off,Poss,20,1.8052,1.5314999999999999,0.23825,3.385,1.9051278715471271,1.8098122990531396,99772.0
2013,Off VORP,VORP_Off,Poss,20,0.7723,0.6659999999999999,-0.30875,1.568,1.2566344676180021,1.1592878765847305,110231.0
2014,Off VORP,VORP_Off,Poss,20,0.7317000000000001,0.397,-0.684,1.49725,1.678696346032729,1.380446810974017,93679.0
2015,Off VORP,VORP_Off,Poss,20,1.0687,0.5265,-0.6315,1.925,1.8838040816733466,1.5984997876582214,100302.0
2016,Off VORP,VORP_Off,Poss,20,0.8629000000000001,0.9904999999999999,0.31575,1.6452499999999999,1.0481498561420048,1.1944482136603238,123038.0
2017,Off VORP,VORP_Off,Poss,20,0.30044999999999994,0.368,-1.0097500000000001,1.1945,0.6314522002373926,0.5389311466443795,91831.0
2018,Off VORP,VORP_Off,Poss,20,1.0374500000000002,0.6439999999999999,0.07050000000000001,2.2205000000000004,1.3667673487337009,1.4230926539163546,150083.0
2019,Off VORP,VORP_Off,Poss,20,1.3102500000000001,1.6315,0.3355,2.2394999999999996,1.6844257289596898,1.4255513431798874,145447.0
2020,Off VORP,VORP_Off,Poss,20,0.6654500000000001,0.7825,0.01675,1.4495,0.868370601613274,0.994345260693685,117401.0
2021,Off VORP,VORP_Off,Poss,20,1.3583,1.5110000000000001,1.1997499999999999,2.242,1.471347741270477,1.6784221247524331,117389.0
2022,Off VORP,VORP_Off,Poss,20,0.7258000000000001,0.596,-0.23175,1.3565,0.8850140546561367,0.9144112287713257,129281.0
2023,Off VORP,VORP_Off,Poss,20,0.9442499999999999,0.8835000000000001,-0.31024999999999997,2.0365,1.2293102794953514,1.2389633721217774,136174.0
2024,Off VORP,VORP_Off,Poss,20,0.92005,0.5865,-0.2645,1.82925,1.1776450984959403,1.6204788855991286,120208.0
1997,RAPM Above Aging Curve,RAPM_above_curve,Poss,18,-2.586377592385244,-2.4573747624703968,-3.543616760635278,-1.1729613646466222,-2.192247699319861,-2.2393643181333163,100219.0
1998,RAPM Above Aging Curve,RAPM_above_curve,Poss,13,-2.483035780177253,-3.710197426690238,-4.892874762470397,0.248125237529603,-1.3612906765563637,-2.2141890088751643,87303.0
1999,RAPM Above Aging Curve,RAPM_above_curve,Poss,14,-1.527844416813614,-0.9535987133451194,-3.255624762470397,-0.0370839130144531,-0.421951776459336,-0.3566639212179079,47152.0
2000,RAPM Above Aging Curve,RAPM_above_curve,Poss,14,-1.9023257911392843,-1.9168747624703968,-3.4351247624703967,-0.7463328801575264,-0.5856817747106623,-0.5309867402616861,76246.0
2001,RAPM Above Aging Curve,RAPM_above_curve,Poss,15,-2.836644306034701,-2.345874762470397,-4.982874762470397,-1.7121974266902384,-1.9726059619034413,-2.949453028390186,68949.0
2002,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.0265156311208385,-2.0789543956684304,-4.279752214102566,-0.9140335234849668,-0.7361805824515781,-1.3156638855568565,106850.0
2003,RAPM Above Aging Curve,RAPM_above_curve,Poss,18,-2.9325677440126463,-3.2982930635585097,-4.179705428525357,-1.856252214102566,-2.2716853877415364,-2.222585868240595,99846.0
2004,RAPM Above Aging Curve,RAPM_above_curve,Poss,16,-1.748359906415014,-2.5972113646466224,-4.303955428525357,-0.301002214102566,-0.6523637854892338,-0.7982205981760786,99011.0
2005,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-0.7703912269423581,-0.5472930635585096,-2.6731560718527976,0.8434506433274404,-0.21323674654704747,0.14527563695428364,127660.0
2006,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.258485272713563,-3.2958747624703966,-4.503148070017679,0.5442886353533777,-0.9771176554353291,-1.2045576390439614,99205.0
2007,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.3548050153825864,-0.8868747624703969,-3.719616760635278,0.6066671198424736,-0.6847519740228002,-0.5224346070728804,95998.0
2008,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.840570840945894,-3.089036094580318,-3.8741974266902384,-1.8768339130144533,-2.6444040589710203,-2.4877909660180526,105417.0
2009,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.0594190340074845,-1.4242113646466223,-3.4909474266902385,-0.6733667606352782,-1.392571334951385,-1.3896105650485164,139090.0
2010,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.078708009545249,-2.19879306355851,-3.763624762470397,-0.9461247624703968,-1.4736048589780806,-1.71113374983526,124857.0
2011,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-3.412595144048075,-4.185293063558509,-5.359205428525358,-1.8709278411616554,-2.3523195810549677,-2.241334678767289,108046.0
2012,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.7182112772590667,-1.9575360945803177,-3.402718690617599,-0.7124554285253573,-1.5159038260651747,-1.4090842724830173,99772.0
2013,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.512417539135547,-2.9617930635585097,-4.306947426690239,-0.565898070017679,-1.8289349724742248,-1.8496745294737844,110231.0
2014,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-3.2600500121289167,-3.6175360945803177,-4.816705428525357,-2.3223667606352785,-2.2275538801778394,-2.7572893703237242,93679.0
2015,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.172535066142177,-1.9431974266902385,-4.951711364646622,-0.44982591117933457,-1.111525337716263,-1.6520980956722218,100302.0
2016,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.8601701201554381,-2.1267930635585097,-3.069752214102566,-1.0700839130144533,-1.482214903345652,-1.7629772709503262,123038.0
2017,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.5953994979098467,-2.8656974266902386,-3.5079613646466226,-1.7978747624703968,-2.4593323658301904,-2.4966593617805777,91831.0
2018,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.17917999148995,-1.7137113646466224,-2.5388328801575266,0.6960721588383444,-0.46514491959663645,-0.6213066023427394,150083.0
2019,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.523354294592131,-1.5085360945803177,-2.4838747624703967,-0.5757522141025659,-1.1863176729453226,-1.5418737310520265,145447.0
2020,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.9309105564686113,-2.0507930635585097,-2.836283523484967,-0.960616760635278,-1.8285630902234997,-1.8414795962807928,117401.0
2021,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.9694422075952258,-1.756855682323311,-3.495,-0.058583913014453065,-1.7510186774921441,-1.9180506140599625,117389.0
2022,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.373255553214941,-2.1495,-4.275947426690238,-0.12357591117933452,-1.9546431405058693,-2.4619711972503504,129281.0
2023,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-2.2878525931488074,-2.393211364646622,-3.382211364646622,-1.2976560718527976,-2.1300330782978127,-2.1641715934295656,136174.0
2024,RAPM Above Aging Curve,RAPM_above_curve,Poss,20,-1.6387263820319184,-1.6567930635585095,-3.228333913014453,0.065,-1.4307302867673035,-1.2359079475286283,120208.0
1997,RAPM VORP,VORP,Poss,18,-0.5463333333333333,-0.6785,-1.6752500000000001,0.37075,-0.639552390265319,-0.7372280698800785,100219.0
1998,RAPM VORP,VORP,Poss,13,-0.3455384615384616,-1.326,-2.117,1.407,0.49736572626370235,-0.42331373937404915,87303.0
1999,RAPM VORP,VORP,Poss,14,1.2512142857142856,1.4795,0.04625000000000001,2.5620000000000003,1.8847251230064468,1.7095361579841588,47152.0
2000,RAPM VORP,VORP,Poss,14,0.6565,0.7090000000000001,-0.311,1.4775,1.2398751147601186,1.183242771118109,76246.0
2001,RAPM VORP,VORP,Poss,15,0.22413333333333327,0.664,-1.6520000000000001,1.6815,0.8209452058768074,-0.0421745744999166,68949.0
2002,RAPM VORP,VORP,Poss,20,0.7380500000000001,0.0625,-0.7070000000000001,1.5614999999999999,1.7659050070191855,1.3704173148980914,106850.0
2003,RAPM VORP,VORP,Poss,18,-0.09683333333333327,-0.3135,-1.4929999999999999,0.8452500000000001,0.11644815015123282,-0.02280947514597475,99846.0
2004,RAPM VORP,VORP,Poss,16,0.46331250000000007,-0.584,-0.99825,1.6475,0.7785568573188838,0.7007701808178938,99011.0
2005,RAPM VORP,VORP,Poss,20,1.51085,1.141,0.04574999999999996,3.523,1.7877542064859782,2.223796832545225,127660.0
2006,RAPM VORP,VORP,Poss,20,0.5771,0.42400000000000004,-1.41475,2.4085,1.443031530668817,1.1347648974266473,99205.0
2007,RAPM VORP,VORP,Poss,20,1.4243000000000001,1.7814999999999999,-0.70275,3.25,1.8763876434925726,1.9020932440154477,95998.0
2008,RAPM VORP,VORP,Poss,20,0.11585000000000005,0.0755,-1.15975,1.23025,0.012276938254740742,0.12698074319054664,105417.0
2009,RAPM VORP,VORP,Poss,20,-0.49250000000000005,-0.2485,-1.388,0.6950000000000001,-0.17950103530088432,0.01056158321727678,139090.0
2010,RAPM VORP,VORP,Poss,20,0.5203,0.10800000000000001,-0.6214999999999999,1.7705,0.7103367932915255,0.40421956557611727,124857.0
2011,RAPM VORP,VORP,Poss,20,-0.70895,-1.3555000000000001,-1.94725,0.03400000000000003,-0.15683220109953172,-0.2513544657570906,108046.0
2012,RAPM VORP,VORP,Poss,20,0.7955499999999999,1.0190000000000001,-0.76,2.35325,0.7807290021248448,0.6024493653372862,99772.0
2013,RAPM VORP,VORP,Poss,20,-0.26895,-0.1815,-1.577,0.961,0.15820652085166595,0.05346298061965629,110231.0
2014,RAPM VORP,VORP,Poss,20,-0.19954999999999998,0.10300000000000001,-1.856,1.0779999999999998,0.34448558374875904,0.0005025458794733484,93679.0
2015,RAPM VORP,VORP,Poss,20,-0.03929999999999999,-0.6779999999999999,-1.8535,1.53325,0.5415839165719526,0.17748182974687174,100302.0
2016,RAPM VORP,VORP,Poss,20,-0.39879999999999993,-0.275,-1.53575,0.62625,-0.31741819600448634,-0.013845141409349268,123038.0
2017,RAPM VORP,VORP,Poss,20,-0.10215,0.074,-1.4845,0.92475,-0.06275694482255455,0.07758570446665716,91831.0
2018,RAPM VORP,VORP,Poss,20,0.1649,0.1595,-1.355,1.81075,0.6207654164695533,0.6056361270899826,150083.0
2019,RAPM VORP,VORP,Poss,20,0.24475000000000008,0.2915,-0.722,1.2799999999999998,0.38904780435485087,0.37766098911098755,145447.0
2020,RAPM VORP,VORP,Poss,20,-0.6632499999999999,-0.9804999999999999,-1.6825,0.842,-0.6519489186633844,-0.4691154597129215,117401.0
2021,RAPM VORP,VORP,Poss,20,0.22030000000000002,0.6315,-1.295,2.2465,0.26936992392813636,0.6213828651783091,117389.0
2022,RAPM VORP,VORP,Poss,20,-1.0967500000000001,-1.1135000000000002,-2.27075,0.24225,-0.8797204538950039,-1.0286045572610394,129281.0
2023,RAPM VORP,VORP,Poss,20,-0.3167,-0.169,-1.342,0.6980000000000001,-0.27480918530703363,-0.23975472876857068,136174.0
2024,RAPM VORP,VORP,Poss,20,-0.2919,-0.2775,-2.3345000000000002,1.4192500000000001,-0.09176201251164655,0.41626074636689675,120208.0
1997,Raw Def (lower better),Def,Poss,18,-0.08611111111111111,-0.33999999999999997,-1.466,1.0594999999999999,0.6906152725531086,0.8003951992734102,100219.0
1998,Raw Def (lower better),Def,Poss,13,-0.1162307692307693,0.285,-1.068,0.62,-0.2594160452676311,0.01788893390039846,87303.0
1999,Raw Def (lower better),Def,Poss,14,-0.7663571428571428,-0.7150000000000001,-1.368,-0.16249999999999998,-0.7385837928401766,-1.0154226875038326,47152.0
2000,Raw Def (lower better),Def,Poss,14,-0.4604285714285714,-0.5905,-1.88625,0.5954999999999999,-0.5747155654067098,-0.48648541470299045,76246.0
2001,Raw Def (lower better),Def,Poss,15,-0.7786666666666666,-0.967,-1.4425,-0.008,-0.902488244934662,-0.9458249164271344,68949.0
2002,Raw Def (lower better),Def,Poss,20,-0.8699500000000002,-0.565,-1.826,0.065,-1.201274122601778,-1.1954739325940726,106850.0
2003,Raw Def (lower better),Def,Poss,18,-0.7010000000000001,-0.492,-1.5175,0.1625,-0.6145496164092702,-0.47721355107682195,99846.0
2004,Raw Def (lower better),Def,Poss,16,-0.837,-0.761,-1.2385000000000002,-0.246,-0.7543346193857249,-0.7809027313761513,99011.0
2005,Raw Def (lower better),Def,Poss,20,-1.0599,-1.4075,-2.66925,0.56225,-1.008753587654708,-1.4339693497144865,127660.0
2006,Raw Def (lower better),Def,Poss,20,-0.9876500000000001,-1.108,-1.55875,0.019999999999999997,-1.0059340859835693,-0.9675733636473303,99205.0
2007,Raw Def (lower better),Def,Poss,20,-1.4846,-1.7850000000000001,-2.256,-0.08700000000000001,-1.5148249755203234,-1.5393474417690067,95998.0
2008,Raw Def (lower better),Def,Poss,20,-0.5435999999999999,-0.8505,-1.4585000000000001,0.18425,-0.3797775216521055,-0.3266285242322799,105417.0
2009,Raw Def (lower better),Def,Poss,20,-0.10569999999999997,0.0425,-0.9105000000000001,0.835,-0.0790942770867783,-0.3495043552153646,139090.0
2010,Raw Def (lower better),Def,Poss,20,-0.23185000000000003,-0.091,-0.6950000000000001,0.27475,-0.1764041583571606,-0.022452695729987843,124857.0
2011,Raw Def (lower better),Def,Poss,20,-0.24234999999999998,-0.549,-0.9257500000000001,0.33225,-0.19284659311774618,-0.17911626994911042,108046.0
2012,Raw Def (lower better),Def,Poss,20,-0.63745,-0.5045,-1.2115,0.1895,-0.5815350699595077,-0.5022902039674519,99772.0
2013,Raw Def (lower better),Def,Poss,20,-0.129,0.178,-0.23325,0.37324999999999997,-0.1699815206248696,-0.18321764311165603,110231.0
2014,Raw Def (lower better),Def,Poss,20,-0.37755,-0.4975,-1.3079999999999998,0.2215,-0.2779147087394187,-0.03058325026538925,93679.0
2015,Raw Def (lower better),Def,Poss,20,-0.6007499999999999,-0.881,-1.5785,0.2615,-0.4586934856732667,-0.34118439542834444,100302.0
2016,Raw Def (lower better),Def,Poss,20,-0.34745,-0.3175,-1.42475,0.6195,-0.3205643866122662,-0.44117920026971913,123038.0
2017,Raw Def (lower better),Def,Poss,20,-0.6854,-0.802,-1.346,-0.42200000000000004,-0.4183447528612343,-0.6562228070388918,91831.0
2018,Raw Def (lower better),Def,Poss,20,-0.7992999999999999,-0.9015,-1.8745,0.48825,-1.0302264546950686,-0.9527212633253552,150083.0
2019,Raw Def (lower better),Def,Poss,20,-0.26904999999999996,-0.3415,-0.758,0.21725,-0.08990644702193923,-0.26261722684011773,145447.0
2020,Raw Def (lower better),Def,Poss,20,-0.37204999999999994,-0.1395,-1.56775,0.63225,-0.225913935997138,-0.2879777452028157,117401.0
2021,Raw Def (lower better),Def,Poss,20,-0.19559999999999997,-0.121,-0.85375,0.3885,-0.1828926219662831,-0.3442801404303445,117389.0
2022,Raw Def (lower better),Def,Poss,20,0.0359,0.3425,-0.8562500000000001,0.646,-0.09515078781878236,0.0234385182562791,129281.0
2023,Raw Def (lower better),Def,Poss,20,-0.015249999999999996,-0.1775,-0.74025,0.48875,0.1426417451202138,0.11629928635129502,136174.0
2024,Raw Def (lower better),Def,Poss,20,-0.44575,-0.7829999999999999,-1.5025,0.8825,-0.41168069512844396,-0.46586245035694296,120208.0
1997,Raw Off,Off,Poss,18,-0.8765555555555556,-1.1625,-2.5847499999999997,0.177,0.17529012462706664,0.2869547125518467,100219.0
1998,Raw Off,Off,Poss,13,-0.473153846153846,-1.545,-2.393,2.133,0.5560335498207393,-0.31824725761835115,87303.0
1999,Raw Off,Off,Poss,14,-0.3489285714285714,-0.198,-2.32025,1.254,0.7864846666101121,0.21013276003921746,47152.0
2000,Raw Off,Off,Poss,14,-0.4660714285714285,-0.6679999999999999,-2.1295,0.66575,0.6111899247173622,0.7132700777078619,76246.0
2001,Raw Off,Off,Poss,15,-1.7714666666666665,-0.989,-4.304,0.442,-1.0953395553235,-2.3131268175070803,68949.0
2002,Raw Off,Off,Poss,20,-1.4100500000000002,-2.19,-2.826,-1.143,-0.4060079082826392,-0.9290860293143067,106850.0
2003,Raw Off,Off,Poss,18,-1.7303333333333335,-1.5855000000000001,-2.99575,-0.87425,-1.0574459567734311,-0.9687234036328023,99846.0
2004,Raw Off,Off,Poss,16,-0.8138125,-1.616,-2.6,-0.20475000000000002,0.2353009766591591,0.0031225624650079997,99011.0
2005,Raw Off,Off,Poss,20,-0.29639999999999994,-0.246,-1.7725,1.3485,0.3115842550524832,0.29321860843758085,127660.0
2006,Raw Off,Off,Poss,20,-1.4919,-2.0250000000000004,-3.49675,0.314,-0.15569955143389952,-0.5941078885001155,99205.0
2007,Raw Off,Off,Poss,20,-0.9062000000000001,-1.262,-2.7575,0.8604999999999999,-0.3006025854705307,-0.3306838656764844,95998.0
2008,Raw Off,Off,Poss,20,-1.58175,-1.673,-2.557,-0.87375,-1.3233844636064391,-1.2322530613593756,105417.0
2009,Raw Off,Off,Poss,20,-0.6506000000000002,-0.4105,-2.117,0.9450000000000001,0.02115356963117398,-0.15699728652794132,139090.0
2010,Raw Off,Off,Poss,20,-0.35695000000000005,-0.40349999999999997,-1.8679999999999999,0.20350000000000001,0.16771025252889296,-0.0026747193441321905,124857.0
2011,Raw Off,Off,Poss,20,-1.81125,-2.3040000000000003,-3.142,-1.1375000000000002,-0.7742186198471022,-0.8383752879635902,108046.0
2012,Raw Off,Off,Poss,20,-0.5462999999999999,-0.665,-2.368,0.84525,-0.2956175179409053,-0.3292693506106599,99772.0
2013,Raw Off,Off,Poss,20,-0.9559,-1.1425,-2.2535,0.08499999999999999,-0.378480481897107,-0.4507595003307447,110231.0
2014,Raw Off,Off,Poss,20,-1.8355000000000001,-2.4135,-3.51525,-1.0925,-0.686034650241783,-1.205971403773411,93679.0
2015,Raw Off,Off,Poss,20,-1.2045000000000001,-1.693,-2.8035,-0.34425,-0.0708796833562641,-0.41137850907729756,100302.0
2016,Raw Off,Off,Poss,20,-0.8720000000000001,-0.8654999999999999,-1.6400000000000001,-0.0605,-0.5895785610949463,-0.6221166377398663,123038.0
2017,Raw Off,Off,Poss,20,-1.7602,-1.764,-3.0100000000000002,-0.83775,-1.4459578791475645,-1.5708621443562834,91831.0
2018,Raw Off,Off,Poss,20,-0.5533999999999999,-0.7645,-2.04,0.6432500000000001,-0.0385099778122772,0.008033265455477737,150083.0
2019,Raw Off,Off,Poss,20,-0.32615000000000005,-0.032499999999999994,-1.9715,0.80575,0.14982813670959175,-0.22247838278737128,145447.0
2020,Raw Off,Off,Poss,20,-0.9603499999999998,-0.613,-2.0885,0.0285,-0.6630503573223397,-0.5473132468184707,117401.0
2021,Raw Off,Off,Poss,20,-1.0837999999999999,-1.039,-1.50525,0.48575,-0.8915511504485087,-0.6805182522881374,117389.0
2022,Raw Off,Off,Poss,20,-1.1256499999999998,-1.3479999999999999,-2.0305,-0.22449999999999998,-0.8546953922076717,-0.8564382704231411,129281.0
2023,Raw Off,Off,Poss,20,-0.8508000000000001,-0.673,-2.058,0.24175,-0.4740708284988324,-0.4658100758794423,136174.0
2024,Raw Off,Off,Poss,20,-0.8727,-1.119,-2.098,-0.135,-0.5698219003726873,-0.11980706067463495,120208.0
1997,Raw RAPM,RAPM,Poss,18,-0.7903888888888889,-0.5255,-1.5907499999999999,0.004,-0.5152002614274738,-0.5133249989692994,100219.0
1998,Raw RAPM,RAPM,Poss,13,-0.35676923076923067,-1.83,-2.712,2.723,0.815620746137017,-0.3359544648571102,87303.0
1999,Raw RAPM,RAPM,Poss,14,0.41757142857142887,0.7515000000000001,-1.01075,2.22725,1.5252349423142177,1.2254111728540698,47152.0
2000,Raw RAPM,RAPM,Poss,14,-0.005571428571428608,0.134,-0.96025,0.91975,1.1861130288802035,1.2000133662336365,76246.0
2001,Raw RAPM,RAPM,Poss,15,-0.9930666666666668,-0.54,-3.253,0.1525,-0.19296957171242524,-1.3673779343182082,68949.0
2002,Raw RAPM,RAPM,Poss,20,-0.5401500000000001,-1.2045,-2.52975,0.35025,0.7952179878334114,0.26641120851512134,106850.0
2003,Raw RAPM,RAPM,Poss,18,-1.0292777777777777,-1.5070000000000001,-2.10775,0.14825,-0.4429705947158625,-0.49158576174527185,99846.0
2004,Raw RAPM,RAPM,Poss,16,0.02312499999999995,-1.2325,-2.093,1.3315,0.9894721697589155,0.7838544958958992,99011.0
2005,Raw RAPM,RAPM,Poss,20,0.7636499999999998,0.43099999999999994,-0.262,2.2904999999999998,1.3204716747610838,1.7273507310262612,127660.0
2006,Raw RAPM,RAPM,Poss,20,-0.5043500000000001,-1.1575,-2.7935,1.5455,0.8501926011793761,0.37337252025511386,99205.0
2007,Raw RAPM,RAPM,Poss,20,0.5782499999999999,0.9185,-1.433,2.479,1.2141045959290822,1.2085654994224428,95998.0
2008,Raw RAPM,RAPM,Poss,20,-1.0381500000000001,-0.8734999999999999,-2.085,-0.447,-0.9436582240056157,-0.9057158719460746,105417.0
2009,Raw RAPM,RAPM,Poss,20,-0.5450499999999999,-0.261,-1.8855,1.288,0.10010119347185278,0.19246452902346134,139090.0
2010,Raw RAPM,RAPM,Poss,20,-0.12514999999999996,-0.039,-1.5935000000000001,1.1127500000000001,0.3440876202375517,0.019866356660063145,124857.0
2011,Raw RAPM,RAPM,Poss,20,-1.5690000000000002,-2.2285000000000004,-3.122,-0.26825,-0.5814237361864392,-0.6592595846953118,108046.0
2012,Raw RAPM,RAPM,Poss,20,0.09109999999999996,0.0465,-1.56275,1.581,0.28586632522150485,0.17299082158896045,99772.0
2013,Raw RAPM,RAPM,Poss,20,-0.82685,-1.1400000000000001,-2.5694999999999997,0.68075,-0.20854372182054054,-0.26759943540180675,110231.0
2014,Raw RAPM,RAPM,Poss,20,-1.45785,-1.94,-2.83425,0.08749999999999997,-0.40800307432829136,-1.1752142762517468,93679.0
2015,Raw RAPM,RAPM,Poss,20,-0.6036,-0.903,-3.59125,1.531,0.3879329225738269,-0.07002300160024397,100302.0
2016,Raw RAPM,RAPM,Poss,20,-0.5245,-0.6145,-1.8054999999999999,1.0275,-0.2689495765535851,-0.18090217687834853,123038.0
